,Player,Player_url,Duration_2018,Type_2018,Season,Duration_2019,Type_2019,Duration_2020,Type_2020,Duration_2021,Type_2021,Duration_2022,Type_2022,Duration_2023,Type_2023
3463,Timo Horn,https://www.transfermarkt.com/timo-horn/profil/spieler/84938,,,2022,,,,,,,45.0,"Influenza , Knee Injury ,",,
3464,Julian Roloff,https://www.transfermarkt.com/julian-roloff/profil/spieler/453757,,,2022,,,,,,,9.0,"Calf Strain ,",,
3465,Georg Strauch,https://www.transfermarkt.com/georg-strauch/profil/spieler/522077,,,2022,,,,,,,257.0,"Knee Surgery ,",,
3466,Ellyes Skhiri,https://www.transfermarkt.com/ellyes-skhiri/profil/spieler/290587,,,2022,,,,,,,136.0,"Thigh Problems , Ill , Knee Injury , Thigh Problems , Ill ,",6.0,"Cheekbone Fracture , Cheekbone Fracture ,"
3467,Denis Huseinbasic,https://www.transfermarkt.com/denis-huseinbasic/profil/spieler/678479,,,2022,,,,,,,15.0,"Ankle Injury ,",5.0,"Ill ,"
3468,Joshua Schwirten,https://www.transfermarkt.com/joshua-schwirten/profil/spieler/598575,,,2022,,,,,,,80.0,"Corona virus , Ankle Injury , Ankle Injury , Ill , Ankle Injury ,",,
3469,Dimitrios Limnios,https://www.transfermarkt.com/dimitrios-limnios/profil/spieler/324344,,,2022,,,,,,,714.0,"Cruciate Ligament Rupture , Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",,
3470,Steffen Tigges,https://www.transfermarkt.com/steffen-tigges/profil/spieler/296879,,,2022,,,,,,,150.0,"Fracture-dislocation of the ankle , Muscle Injury ,",91.0,"Shoulder Injury ,"
3471,Florian Dietz,https://www.transfermarkt.com/florian-dietz/profil/spieler/283871,,,2022,,,,,,,171.0,"Shoulder Injury ,",317.0,"Fitness , Cruciate Ligament Rupture , Minor Knock , Fitness ,"
3472,Linus Gechter,https://www.transfermarkt.com/linus-gechter/profil/spieler/692734,,,2022,,,,,,,46.0,"Infection , Corona virus , Muscular problems ,",,
3473,Filip Uremovic,https://www.transfermarkt.com/filip-uremovic/profil/spieler/325887,,,2022,,,,,,,6.0,"Muscle Injury , Muscle Injury ,",,
3474,Deyovaisio Zeefuik,https://www.transfermarkt.com/deyovaisio-zeefuik/profil/spieler/338032,,,2022,,,,,,,6.0,"Corona virus ,",,
3475,Tolga Cigerci,https://www.transfermarkt.com/tolga-cigerci/profil/spieler/94199,,,2022,,,,,,,90.0,"Unknown Injury , Unknown Injury , Muscle Injury , Unknown Injury , Unknown Injury , Muscle Injury ,",,
3476,Kelian Nsona,https://www.transfermarkt.com/kelian-nsona/profil/spieler/569368,,,2022,,,,,,,364.0,"Cruciate Ligament Rupture ,",,
3477,Wilfried Kanga,https://www.transfermarkt.com/wilfried-kanga/profil/spieler/395523,,,2022,,,,,,,66.0,"Minor Knock , Ligament Injury , Hamstring Injury , Minor Knock ,",,
3478,Derry Scherhant,https://www.transfermarkt.com/derry-scherhant/profil/spieler/820957,,,2022,,,,,,,13.0,"Corona virus ,",,
3479,Dudu,https://www.transfermarkt.com/dudu/profil/spieler/369258,,,2022,,,,,,,141.0,"Fitness , Metatarsal Fracture , Concussion ,",22.0,"Bruise , Ill , Ill , Ill ,"
3480,Louis Lord,https://www.transfermarkt.com/louis-lord/profil/spieler/572891,,,2022,,,,,,,180.0,"Collarbone fracture ,",,
3481,Fabio Chiarodia,https://www.transfermarkt.com/fabio-chiarodia/profil/spieler/724104,,,2022,,,,,,,14.0,"Corona virus ,",,
3482,Tom Berger,https://www.transfermarkt.com/tom-berger/profil/spieler/471888,,,2022,,,,,,,285.0,"Knee Surgery ,",,
3483,Jens Stage,https://www.transfermarkt.com/jens-stage/profil/spieler/289835,,,2022,,,,,,,76.0,"Unknown Injury , Unknown Injury , Hip Injury ,",,
3484,Niklas Schmidt,https://www.transfermarkt.com/niklas-schmidt/profil/spieler/275249,,,2022,,,,,,,18.0,"Corona virus ,",4.0,"Ill ,"
3485,Eren Dinkci,https://www.transfermarkt.com/eren-dinkci/profil/spieler/645774,,,2022,,,,,,,45.0,"Corona virus , Muscular problems , Muscular problems ,",71.0,"Foot Injury , Ill , Muscular problems , Fitness , Muscular problems , Muscular problems ,"
3486,Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,,,2022,,,,,,,11.0,"Corona virus ,",3.0,"Muscular problems ,"
3487,Nick Woltemade,https://www.transfermarkt.com/nick-woltemade/profil/spieler/455661,,,2022,,,,,,,97.0,"Foot surgery , Back trouble ,",,
3488,Michael Langer,https://www.transfermarkt.com/michael-langer/profil/spieler/19114,,,2022,,,,,,,223.0,"Cruciate Ligament Rupture , Concussion ,",,
3489,Malick Thiaw,https://www.transfermarkt.com/malick-thiaw/profil/spieler/521964,,,2022,,,,,,,29.0,"Knee Problems , Thigh Problems , Hamstring Injury ,",,
3490,Moritz Jenz,https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245,,,2022,,,,,,,41.0,"Thigh Problems ,",29.0,"Strain , Strain ,"
3491,Leo Greiml,https://www.transfermarkt.com/leo-greiml/profil/spieler/434110,,,2022,,,,,,,252.0,"Cruciate Ligament Rupture ,",,
3492,Kerim Calhanoglu,https://www.transfermarkt.com/kerim-calhanoglu/profil/spieler/553905,,,2022,,,,,,,24.0,"Muscular problems , Muscular problems ,",,
3493,Joey Müller,https://www.transfermarkt.com/joey-muller/profil/spieler/452054,,,2022,,,,,,,7.0,"Quarantine ,",,
3494,Mehmet Aydin,https://www.transfermarkt.com/mehmet-aydin/profil/spieler/472242,,,2022,,,,,,,91.0,"Hamstring Injury ,",,
3495,Florian Flick,https://www.transfermarkt.com/florian-flick/profil/spieler/596881,,,2022,,,,,,,8.0,"Flesh Wound ,",,
3496,Rodrigo Zalazar,https://www.transfermarkt.com/rodrigo-zalazar/profil/spieler/606752,,,2022,,,,,,,7.0,"Bruised Foot ,",,
3497,Blendi Idrizi,https://www.transfermarkt.com/blendi-idrizi/profil/spieler/283141,,,2022,,,,,,,58.0,"Bruised Knee ,",,
3498,Andreas Ivan,https://www.transfermarkt.com/andreas-ivan/profil/spieler/200041,,,2022,,,,,,,14.0,"Ankle Injury ,",,
3499,Jordan Larsson,https://www.transfermarkt.com/jordan-larsson/profil/spieler/308552,,,2022,,,,,,,67.0,"Muscle Injury , Muscle Injury ,",,
3500,Michael Frey,https://www.transfermarkt.com/michael-frey/profil/spieler/147043,,,2022,,,,,,,26.0,"Knee Injury , Knee Injury ,",,
3501,Simon Terodde,https://www.transfermarkt.com/simon-terodde/profil/spieler/36284,,,2022,,,,,,,43.0,"Corona virus , Muscle Injury ,",,
3502,Paul Grave,https://www.transfermarkt.com/paul-grave/profil/spieler/452192,,,2022,,,,,,,185.0,"Shoulder Injury , Shoulder Injury ,",,
3503,Erhan Masovic,https://www.transfermarkt.com/erhan-masovic/profil/spieler/343959,,,2022,,,,,,,11.0,"Minor Knock , Corona virus ,",17.0,"Adductor problems ,"
3504,Danilo Soares,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,,,2022,,,,,,,17.0,"Hip problems , Corona virus ,",63.0,"Ill , Hip problems ,"
3505,Jordi Osei-Tutu,https://www.transfermarkt.com/jordi-osei-tutu/profil/spieler/397099,,,2022,,,,,,,169.0,"Ankle Injury , Hamstring Injury ,",7.0,"Ill , Cold ,"
3506,Jacek Goralski,https://www.transfermarkt.com/jacek-goralski/profil/spieler/199297,,,2022,,,,,,,27.0,"Disrupted Calf Muscle ,",,
3507,Anthony Losilla,https://www.transfermarkt.com/anthony-losilla/profil/spieler/111266,,,2022,,,,,,,7.0,"Corona virus ,",,
3508,Pierre Kunde,https://www.transfermarkt.com/pierre-kunde/profil/spieler/339829,,,2022,,,,,,,62.0,"Corona virus , Sprain , Corona virus , Sprain ,",,
3509,Christopher Antwi-Adjei,https://www.transfermarkt.com/christopher-antwi-adjei/profil/spieler/289182,,,2022,,,,,,,15.0,"Cold , Adductor problems , Muscular problems ,",,
3510,Moritz Broschinski,https://www.transfermarkt.com/moritz-broschinski/profil/spieler/406973,,,2022,,,,,,,158.0,"Problems with the hip flexor , Problems with the hip flexor ,",20.0,"Tonsillitis , Tonsillitis ,"
3511,Valerio Boffelli,https://www.transfermarkt.com/valerio-boffelli/profil/spieler/809986,,,2022,,,,,,,11.0,"Corona virus ,",,
3512,Min-jae Kim,https://www.transfermarkt.com/min-jae-kim/profil/spieler/503482,,,2022,,,,,,,64.0,"Arch pain , Calf muscle strain , Abdominal Influenza ,",3.0,"Calf Problems ,"
3513,Giovanni Di Lorenzo,https://www.transfermarkt.com/giovanni-di-lorenzo/profil/spieler/169880,,,2022,,,,,,,74.0,"Knee Injury , Knee Injury ,",,
3514,Alessandro Zanoli,https://www.transfermarkt.com/alessandro-zanoli/profil/spieler/397225,,,2022,,,,,,,24.0,"Corona virus ,",21.0,"Unknown Injury ,"
3515,Khvicha Kvaratskhelia,https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670,,,2022,,,,,,,15.0,"Muscle Injury ,",27.0,"Bruise , Flu , Lumbago ,"
3516,André Onana,https://www.transfermarkt.com/andre-onana/profil/spieler/234509,,,2022,,,,,,,150.0,"Groin Injury , Groin Injury ,",,
3517,Gabriel Brazão,https://www.transfermarkt.com/gabriel-brazao/profil/spieler/371247,,,2022,,,,,,,564.0,"Cruciate Ligament Rupture , Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",,
3518,Mattia Zanotti,https://www.transfermarkt.com/mattia-zanotti/profil/spieler/582353,,,2022,,,,,,,170.0,"Unknown Injury , Unknown Injury ,",,
3519,Mike Maignan,https://www.transfermarkt.com/mike-maignan/profil/spieler/182906,,,2022,,,,,,,88.0,"Wirst Injury , Wirst Injury ,",310.0,"Disrupted Calf Muscle , Calf Injury , Disrupted Calf Muscle , Calf Injury ,"
3520,Ciprian Tatarusanu,https://www.transfermarkt.com/ciprian-tatarusanu/profil/spieler/55282,,,2022,,,,,,,10.0,"Corona virus ,",,
3521,Charles De Ketelaere,https://www.transfermarkt.com/charles-de-ketelaere/profil/spieler/435772,,,2022,,,,,,,7.0,"Shoulder Injury ,",10.0,"Muscle Injury ,"
3522,Marko Lazetic,https://www.transfermarkt.com/marko-lazetic/profil/spieler/698548,,,2022,,,,,,,16.0,"Fitness ,",,
3523,Giovanni Garofani,https://www.transfermarkt.com/giovanni-garofani/profil/spieler/564792,,,2022,,,,,,,172.0,"Shoulder Injury ,",,
3524,Alessandro Pio Riccio,https://www.transfermarkt.com/alessandro-pio-riccio/profil/spieler/487835,,,2022,,,,,,,139.0,"Unknown Injury , Cheekbone Fracture , Hand Injury , Unknown Injury , Cheekbone Fracture ,",,
3525,Tommaso Barbieri,https://www.transfermarkt.com/tommaso-barbieri/profil/spieler/569939,,,2022,,,,,,,48.0,"Distortion of the ankle , Head Injury , Distortion of the ankle ,",,
3526,Enzo Barrenechea,https://www.transfermarkt.com/enzo-barrenechea/profil/spieler/671915,,,2022,,,,,,,30.0,"Influenza , Unknown Injury , Influenza , Unknown Injury ,",,
3527,Alessandro Sersanti,https://www.transfermarkt.com/alessandro-sersanti/profil/spieler/657550,,,2022,,,,,,,27.0,"Sideband injury ,",,
3528,Samuel Iling Junior,https://www.transfermarkt.com/samuel-iling-junior/profil/spieler/581672,,,2022,,,,,,,11.0,"Hand Injury ,",124.0,"Bruised Ankle , Bruised Ankle ,"
3529,Matías Soulé,https://www.transfermarkt.com/matias-soule/profil/spieler/668951,,,2022,,,,,,,3.0,"Flu ,",,
3530,Nikola Sekulov,https://www.transfermarkt.com/nikola-sekulov/profil/spieler/542336,,,2022,,,,,,,7.0,"Ill , Flu , Ill ,",,
3531,Mattia Compagnon,https://www.transfermarkt.com/mattia-compagnon/profil/spieler/537509,,,2022,,,,,,,49.0,"Distortion of the ankle , Muscle Injury ,",,
3532,Dušan Vlahović,https://www.transfermarkt.com/du-scaron-an-vlahovi%C4%87/profil/spieler/357498,,,2022,,,,,,,38.0,"Pubalgia , Quarantine ,",96.0,"groin strain , Thigh Problems , Distortion of the ankle , Pubalgia , Adductor problems ,"
3533,Mile Svilar,https://www.transfermarkt.com/mile-svilar/profil/spieler/338670,,,2022,,,,,,,15.0,"Corona virus , Corona virus ,",,
3534,Ebrima Darboe,https://www.transfermarkt.com/ebrima-darboe/profil/spieler/647484,,,2022,,,,,,,7.0,"Corona virus ,",,
3535,Mady Camara,https://www.transfermarkt.com/mady-camara/profil/spieler/481173,,,2022,,,,,,,22.0,"Muscle Injury , Muscle Injury , Muscle Injury , Shoulder Injury , Knock , Knock ,",,
3536,Niccolò Pisilli,https://www.transfermarkt.com/niccolo-pisilli/profil/spieler/813137,,,2022,,,,,,,41.0,"Ankle Injury ,",,
3537,Ola Solbakken,https://www.transfermarkt.com/ola-solbakken/profil/spieler/431811,,,2022,,,,,,,99.0,"Shoulder Injury , Ankle Surgery ,",,
3538,Felix Afena-Gyan,https://www.transfermarkt.com/felix-afena-gyan/profil/spieler/872380,,,2022,,,,,,,20.0,"Knee Problems , Bruised Hip , Corona virus ,",,
3539,Giorgio Scalvini,https://www.transfermarkt.com/giorgio-scalvini/profil/spieler/571604,,,2022,,,,,,,10.0,"Thigh Problems ,",21.0,"Distortion of the ankle , Knee Problems , Knee Problems , Knee Problems ,"
3540,Caleb Okoli,https://www.transfermarkt.com/caleb-okoli/profil/spieler/461833,,,2022,,,,,,,8.0,"Unknown Injury ,",51.0,"Ankle problems , Foot Injury , Ankle problems ,"
3541,Brandon Soppy,https://www.transfermarkt.com/brandon-soppy/profil/spieler/546880,,,2022,,,,,,,10.0,"Muscular problems , Unknown Injury ,",63.0,"Muscle Injury , intestial virus ,"
