,Player,Player_url,Duration,Type,Season
595,Patric Pfeiffer,https://www.transfermarkt.com/patric-pfeiffer/profil/spieler/391742,73,"Torn muscle bundle , Fractured Toe ,",2023
596,Frederik Winther,https://www.transfermarkt.com/frederik-winther/profil/spieler/569349,39,"Muscular problems ,",2023
597,Iago,https://www.transfermarkt.com/iago/profil/spieler/520468,198,"Muscle Injury , Achilles tendon problems , Thigh Problems , Minor Knock , Muscle Injury ,",2023
598,Mads Pedersen,https://www.transfermarkt.com/mads-pedersen/profil/spieler/288429,3,"Minor Knock ,",2023
599,David Colina,https://www.transfermarkt.com/david-colina/profil/spieler/371000,8,"Flu ,",2023
600,Robert Gumny,https://www.transfermarkt.com/robert-gumny/profil/spieler/353826,38,"Tear in the abductor muscle , Infection , Tear in the abductor muscle ,",2023
601,Raphael Framberger,https://www.transfermarkt.com/raphael-framberger/profil/spieler/146163,135,"Muscular problems , laceration , Infection ,",2023
603,Niklas Dorsch,https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302,270,"Nose surgery , Ill , Fever , Metatarsal Fracture , Metatarsal Fracture , Nose surgery , Ill , Fever ,",2023
604,Tim Breithaupt,https://www.transfermarkt.com/tim-breithaupt/profil/spieler/569457,204,"Ankle Fracture , Ankle Fracture ,",2023
605,Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,8,"Muscular problems , Muscular problems ,",2023
606,Elvis Rexhbecaj,https://www.transfermarkt.com/elvis-rexhbecaj/profil/spieler/280575,14,"Torn Muscle Fibre ,",2023
607,Masaya Okugawa,https://www.transfermarkt.com/masaya-okugawa/profil/spieler/307052,62,"Collarbone fracture , Hamstring Injury , Corona virus ,",2023
608,Fredrik Jensen,https://www.transfermarkt.com/fredrik-jensen/profil/spieler/249157,254,"Ankle Injury , Plantar fascia , Minor Knock , Corona virus , Head Injury , Ankle Injury , Plantar fascia , Minor Knock , Corona virus , Head Injury ,",2023
609,Nathanaël Mbuku,https://www.transfermarkt.com/nathanael-mbuku/profil/spieler/557614,6,"Ill ,",2023
610,Rubén Vargas,https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886,218,"Ankle Injury , Metatarsal bone bruise , Muscle Injury , Ankle Injury , Metatarsal bone bruise , Muscle Injury ,",2023
611,Ermedin Demirovic,https://www.transfermarkt.com/ermedin-demirovic/profil/spieler/335457,19,"Torn lateral collateral ligament ,",2023
612,Irvin Cardona,https://www.transfermarkt.com/irvin-cardona/profil/spieler/342226,78,"Foot Injury , Foot Injury ,",2023
613,Sven Michel,https://www.transfermarkt.com/sven-michel/profil/spieler/186988,17,"Cold , Corona virus ,",2023
614,Fabian Bredlow,https://www.transfermarkt.com/fabian-bredlow/profil/spieler/187624,39,"Torn Collateral Ligament , Cold ,",2023
615,Dennis Seimen,https://www.transfermarkt.com/dennis-seimen/profil/spieler/800946,5,"Ill ,",2023
616,Florian Schock,https://www.transfermarkt.com/florian-schock/profil/spieler/470816,91,"Ligament Problems , Corona virus , Bursitis ,",2023
617,Hiroki Ito,https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,10,"Infection , Ill , Minor Knock ,",2023
618,Waldemar Anton,https://www.transfermarkt.com/waldemar-anton/profil/spieler/193004,3,"Laceration ,",2023
619,Dan-Axel Zagadou,https://www.transfermarkt.com/dan-axel-zagadou/profil/spieler/344598,50,"Foot Injury , Torn Ankle Ligament , Influenza , Ill , Foot Injury ,",2023
620,Josha Vagnoman,https://www.transfermarkt.com/josha-vagnoman/profil/spieler/448258,98,"Fitness , Ankle fracture , Fitness , Ankle fracture ,",2023
621,Pascal Stenzel,https://www.transfermarkt.com/pascal-stenzel/profil/spieler/195246,54,"Torn Muscle Fibre , Flu , Influenza ,",2023
622,Angelo Stiller,https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710,53,"Knee Problems , bruised pelvis , Unknown Injury , Ruptured ligaments , Knee Problems ,",2023
623,Atakan Karazor,https://www.transfermarkt.com/atakan-karazor/profil/spieler/232320,3,"Calf Problems ,",2023
624,Enzo Millot,https://www.transfermarkt.com/enzo-millot/profil/spieler/569366,14,"Thigh Problems ,",2023
625,Nikolas Nartey,https://www.transfermarkt.com/nikolas-nartey/profil/spieler/400546,193,"Abdominal muscles injury , Adductor problems , Adductor problems , Flu , Torn Muscle Fibre , Fitness , Ligament Injury , Abdominal muscles injury , Adductor problems , Adductor problems , Flu , Torn Muscle Fibre , Fitness ,",2023
626,Roberto Massimo,https://www.transfermarkt.com/roberto-massimo/profil/spieler/431561,324,"Torn Muscle Fibre , Unknown Injury , Torn Muscle Fibre , Unknown Injury ,",2023
627,Woo-yeong Jeong,https://www.transfermarkt.com/woo-yeong-jeong/profil/spieler/297583,12,"Ill , Ill , Ill ,",2023
628,Laurin Ulrich,https://www.transfermarkt.com/laurin-ulrich/profil/spieler/717465,60,"Ill , Influenza , Problems with the hip flexor ,",2023
629,Chris Führich,https://www.transfermarkt.com/chris-fuhrich/profil/spieler/272278,41,"Surgery , Muscular problems ,",2023
630,Silas,https://www.transfermarkt.com/silas/profil/spieler/612826,106,"Calf Problems , Bruise on the shin , Strain , Calf Problems , Bruise on the shin , Strain ,",2023
631,Serhou Guirassy,https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541,102,"Tear in the abductor muscle , Tear in the abductor muscle ,",2023
632,Thomas Kastanaras,https://www.transfermarkt.com/thomas-kastanaras/profil/spieler/675565,159,"Metatarsal Fracture , Ligament Injury ,",2023
633,Robin Zentner,https://www.transfermarkt.com/robin-zentner/profil/spieler/160963,25,"Back trouble ,",2023
634,Andreas Hanche-Olsen,https://www.transfermarkt.com/andreas-hanche-olsen/profil/spieler/370683,75,"Shoulder Injury ,",2023
635,Edimilson Fernandes,https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555,6,"Ankle problems , Ankle problems ,",2023
636,Sepp van den Berg,https://www.transfermarkt.com/sepp-van-den-berg/profil/spieler/541231,244,"Torn muscle bundle , Foot Injury , Torn Ankle Ligament ,",2023
637,Maxim Leitsch,https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207,141,"Ill , Hamstring Injury , Ill ,",2023
638,Stefan Bell,https://www.transfermarkt.com/stefan-bell/profil/spieler/82350,7,"Minor Knock ,",2023
639,Anthony Caci,https://www.transfermarkt.com/anthony-caci/profil/spieler/453016,3,"Minor Knock ,",2023
640,Silvan Widmer,https://www.transfermarkt.com/silvan-widmer/profil/spieler/168989,324,"Ankle Injury , Torn Muscle Fibre , Abdominal Influenza , Ankle Injury , Torn Muscle Fibre ,",2023
641,Phillipp Mwene,https://www.transfermarkt.com/phillipp-mwene/profil/spieler/127573,52,"Unknown Injury , Concussion , Unknown Injury , Concussion ,",2023
642,Danny da Costa,https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,61,"Ill , Pubis bone irritation , Ill ,",2023
643,Dominik Kohr,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,7,"Gastric problems ,",2023
644,Tom Krauß,https://www.transfermarkt.com/tom-krauss/profil/spieler/405687,7,"Unknown Injury , Adductor problems ,",2023
645,Merveille Papela,https://www.transfermarkt.com/merveille-papela/profil/spieler/405689,46,"Syndesmotic ligament tear ,",2023
646,Jae-sung Lee,https://www.transfermarkt.com/jae-sung-lee/profil/spieler/314398,3,"Foot Injury ,",2023
647,Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009,45,"Muscular problems , Fitness , Testicular Cancer ,",2023
648,Anwar El Ghazi,https://www.transfermarkt.com/anwar-el-ghazi/profil/spieler/183720,39,"Ill , Muscle Injury , Muscular problems ,",2023
649,Brajan Gruda,https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106,56,"Unknown Injury , Unknown Injury ,",2023
650,Jonathan Burkardt,https://www.transfermarkt.com/jonathan-burkardt/profil/spieler/333647,642,"Knee Surgery , Influenza , Flesh Wound , Hamstring Injury , Knee Surgery ,",2023
651,Karim Onisiwo,https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234,31,"Knee Problems , Foot Injury ,",2023
652,Philipp Pentke,https://www.transfermarkt.com/philipp-pentke/profil/spieler/8246,31,"Bursitis ,",2023
653,Timo Hübers,https://www.transfermarkt.com/timo-hubers/profil/spieler/236981,11,"Cold , Minor Knock ,",2023
654,Jeff Chabot,https://www.transfermarkt.com/jeff-chabot/profil/spieler/303219,63,"Ankle Injury ,",2023
655,Luca Kilian,https://www.transfermarkt.com/luca-kilian/profil/spieler/384553,68,"Torn muscle bundle , Ankle Injury ,",2023
656,Dominique Heintz,https://www.transfermarkt.com/dominique-heintz/profil/spieler/110036,214,"Back trouble , Muscular problems , Back trouble , Muscular problems ,",2023
657,Noah Katterbach,https://www.transfermarkt.com/noah-katterbach/profil/spieler/469949,151,"Cruciate Ligament Rupture ,",2023
658,Max Finkgräfe,https://www.transfermarkt.com/max-finkgrafe/profil/spieler/810649,70,"Unknown Injury , Back bruise ,",2023
659,Benno Schmitz,https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,14,"Ill , Ankle Injury ,",2023
660,Dejan Ljubicic,https://www.transfermarkt.com/dejan-ljubicic/profil/spieler/287188,176,"Cold , Medial Collateral Ligament Knee Injury , Cold , Medial Collateral Ligament Knee Injury ,",2023
661,Eric Martel,https://www.transfermarkt.com/eric-martel/profil/spieler/597000,3,"Hand fracture ,",2023
662,Denis Huseinbasic,https://www.transfermarkt.com/denis-huseinbasic/profil/spieler/678479,5,"Ill ,",2023
663,Mathias Olesen,https://www.transfermarkt.com/mathias-olesen/profil/spieler/490581,126,"Ankle Injury , Ankle Injury ,",2023
664,Florian Kainz,https://www.transfermarkt.com/florian-kainz/profil/spieler/106270,8,"Ill , Ill ,",2023
665,Jan Thielmann,https://www.transfermarkt.com/jan-thielmann/profil/spieler/472249,358,"Knee Injury , Muscle Injury , Muscle Injury , Virus Infection , Knee Injury , Muscle Injury , Muscle Injury ,",2023
666,Steffen Tigges,https://www.transfermarkt.com/steffen-tigges/profil/spieler/296879,91,"Shoulder Injury ,",2023
667,Davie Selke,https://www.transfermarkt.com/davie-selke/profil/spieler/178459,18,"Cold , Cold , Infection ,",2023
668,Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,301,"Pubitis , Pubis bone irritation , Ill , Surgery , Adductor problems ,",2023
669,Sargis Adamyan,https://www.transfermarkt.com/sargis-adamyan/profil/spieler/125614,72,"Unknown Injury , Unknown Injury ,",2023
670,Florian Dietz,https://www.transfermarkt.com/florian-dietz/profil/spieler/283871,317,"Fitness , Cruciate Ligament Rupture , Minor Knock , Fitness ,",2023
671,Damion Downs,https://www.transfermarkt.com/damion-downs/profil/spieler/820241,88,"Meniscal Injury ,",2023
672,Jiri Pavlenka,https://www.transfermarkt.com/jiri-pavlenka/profil/spieler/260053,9,"Ill , Thigh Problems , Ill ,",2023
673,Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,12,"Ill , Ill ,",2023
674,Dudu,https://www.transfermarkt.com/dudu/profil/spieler/369258,22,"Bruise , Ill , Ill , Ill ,",2023
675,Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,16,"Ill , Adductor problems ,",2023
676,Amos Pieper,https://www.transfermarkt.com/amos-pieper/profil/spieler/334221,102,"Ankle problems , Ankle Injury , Ankle problems , Head Injury ,",2023
677,Niklas Stark,https://www.transfermarkt.com/niklas-stark/profil/spieler/162434,34,"Ill , Ill , Bruised Foot , Cold , Ill , Ill ,",2023
678,Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,37,"Calf Problems , Ill , Achilles tendon problems , Muscular problems , tendon irritation ,",2023
679,Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,81,"Muscle Injury , Ankle Injury ,",2023
680,Felix Agu,https://www.transfermarkt.com/felix-agu/profil/spieler/393512,459,"Surgery , Fitness , Patella problems , Surgery ,",2023
681,Nicolai Rapp,https://www.transfermarkt.com/nicolai-rapp/profil/spieler/185427,91,"Muscular problems , Torn Muscle Fibre , Cold , Back trouble , Thigh Problems ,",2023
682,Christian Groß,https://www.transfermarkt.com/christian-gross/profil/spieler/58396,120,"Knee Problems , Knee Problems , Ill , Ill , Cold , Ill , Infection , Knee Problems ,",2023
683,Naby Keïta,https://www.transfermarkt.com/naby-keita/profil/spieler/302215,446,"Unknown Injury , Knock , Muscle Injury , Hamstring Injury , Unknown Injury , Knock , Muscle Injury , Hamstring Injury ,",2023
684,Olivier Deman,https://www.transfermarkt.com/olivier-deman/profil/spieler/621802,14,"Ankle Injury ,",2023
685,Romano Schmid,https://www.transfermarkt.com/romano-schmid/profil/spieler/346853,51,"Ill , Ruptured intraarticular ligament initiation in knee , Corona virus , Ill ,",2023
686,Leonardo Bittencourt,https://www.transfermarkt.com/leonardo-bittencourt/profil/spieler/93844,100,"Ill , Cold , Ill , Strain , Ill , Cold , Ill , Strain ,",2023
687,Justin Njinmah,https://www.transfermarkt.com/justin-njinmah/profil/spieler/596153,6,"Ill ,",2023
688,Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,3,"Muscular problems ,",2023
689,Dawid Kownacki,https://www.transfermarkt.com/dawid-kownacki/profil/spieler/208167,22,"Torn Muscle Fibre , Cold , Torn Muscle Fibre , Cold ,",2023
690,Niclas Thiede,https://www.transfermarkt.com/niclas-thiede/profil/spieler/348778,141,"Syndesmotic ligament tear , Calf Injury ,",2023
691,Michael Esser,https://www.transfermarkt.com/michael-esser/profil/spieler/61989,28,"Abdominal Influenza , Muscle Injury , Minor Knock ,",2023
692,Erhan Masovic,https://www.transfermarkt.com/erhan-masovic/profil/spieler/343959,17,"Adductor problems ,",2023
693,Ivan Ordets,https://www.transfermarkt.com/ivan-ordets/profil/spieler/118850,13,"Ill , Cold , Cold ,",2023
694,Keven Schlotterbeck,https://www.transfermarkt.com/keven-schlotterbeck/profil/spieler/413843,13,"Flesh Wound ,",2023
695,Bernardo,https://www.transfermarkt.com/bernardo/profil/spieler/364258,13,"Hamstring Injury ,",2023
696,Noah Loosli,https://www.transfermarkt.com/noah-loosli/profil/spieler/265209,12,"Ill , Ill ,",2023
697,Mohammed Tolba,https://www.transfermarkt.com/mohammed-tolba/profil/spieler/813730,142,"Cruciate Ligament Rupture ,",2023
698,Danilo Soares,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,63,"Ill , Hip problems ,",2023
699,Moritz Römling,https://www.transfermarkt.com/moritz-romling/profil/spieler/452222,78,"Strain , Infection , Influenza , Adductor problems , Ruptured lateral collateral ligament ,",2023
700,Jordi Osei-Tutu,https://www.transfermarkt.com/jordi-osei-tutu/profil/spieler/397099,7,"Ill , Cold ,",2023
701,Cristian Gamboa,https://www.transfermarkt.com/cristian-gamboa/profil/spieler/121686,128,"Medial Collateral Ligament Knee Injury , Medial Collateral Ligament Knee Injury ,",2023
702,Patrick Osterhage,https://www.transfermarkt.com/patrick-osterhage/profil/spieler/443331,154,"Muscle Injury , Muscle Injury , Muscle Injury , Muscular problems , Muscle Injury , Muscle Injury ,",2023
703,Matus Bero,https://www.transfermarkt.com/matus-bero/profil/spieler/204047,8,"Ill , Ill ,",2023
704,Mats Pannewig,https://www.transfermarkt.com/mats-pannewig/profil/spieler/796221,298,"Patella problems , Patella problems ,",2023
705,Kevin Stöger,https://www.transfermarkt.com/kevin-stoger/profil/spieler/106872,18,"Cold , Corona virus , Cold , Corona virus ,",2023
706,Moritz-Broni Kwarteng,https://www.transfermarkt.com/moritz-broni-kwarteng/profil/spieler/316575,70,"Knee Problems , Gastric problems , Adductor problems , Fitness ,",2023
707,Takuma Asano,https://www.transfermarkt.com/takuma-asano/profil/spieler/245744,126,"Ruptured intraarticular ligament initiation in knee , Ruptured intraarticular ligament initiation in knee ,",2023
708,Moritz Broschinski,https://www.transfermarkt.com/moritz-broschinski/profil/spieler/406973,20,"Tonsillitis , Tonsillitis ,",2023
709,Lys Mousset,https://www.transfermarkt.com/lys-mousset/profil/spieler/291422,244,"Achilles tendon rupture , Fitness , Cold , Muscle Injury ,",2023
710,Marcel Schuhen,https://www.transfermarkt.com/marcel-schuhen/profil/spieler/93651,52,"Hamstring Injury ,",2023
711,Matej Maglica,https://www.transfermarkt.com/matej-maglica/profil/spieler/433388,7,"Unknown Injury ,",2023
712,Jannik Müller,https://www.transfermarkt.com/jannik-muller/profil/spieler/119286,167,"Torn muscle bundle , Torn Muscle Fibre , Torn muscle bundle ,",2023
713,Clemens Riedel,https://www.transfermarkt.com/clemens-riedel/profil/spieler/692070,30,"Ruptured ankle aigament ,",2023
714,Thomas Isherwood,https://www.transfermarkt.com/thomas-isherwood/profil/spieler/322075,92,"Torn muscle bundle , Torn muscle bundle ,",2023
715,Emir Karic,https://www.transfermarkt.com/emir-karic/profil/spieler/286596,29,"Ill , Appendectomy ,",2023
716,Fabian Holland,https://www.transfermarkt.com/fabian-holland/profil/spieler/54846,44,"Inflammation , Inflammation ,",2023
717,Matthias Bader,https://www.transfermarkt.com/matthias-bader/profil/spieler/237162,52,"Surgery , Surgery ,",2023
718,Frank Ronstadt,https://www.transfermarkt.com/frank-ronstadt/profil/spieler/270027,62,"Tear in the abductor muscle ,",2023
719,Bartol Franjic,https://www.transfermarkt.com/bartol-franjic/profil/spieler/370998,162,"Calf Problems , Thigh Problems , Calf Problems ,",2023
720,Andreas Müller,https://www.transfermarkt.com/andreas-muller/profil/spieler/438315,344,"Syndesmotic ligament tear , Syndesmotic ligament tear ,",2023
721,Klaus Gjasula,https://www.transfermarkt.com/klaus-gjasula/profil/spieler/57598,324,"Muscular problems , Adductor problems , Torn muscle bundle , Muscular problems , Adductor problems , Torn muscle bundle ,",2023
722,Fabian Nürnberger,https://www.transfermarkt.com/fabian-nurnberger/profil/spieler/349433,55,"Torn Muscle Fibre , Elbow Injury ,",2023
723,Fabian Schnellhardt,https://www.transfermarkt.com/fabian-schnellhardt/profil/spieler/94148,132,"Ruptured knee ligament , Ruptured knee ligament ,",2023
724,Tobias Kempe,https://www.transfermarkt.com/tobias-kempe/profil/spieler/42072,46,"Medial Collateral Ligament avulsion ,",2023
725,Mathias Honsak,https://www.transfermarkt.com/mathias-honsak/profil/spieler/283497,332,"Muscular problems , Back trouble , Ankle fracture , Muscular problems , Back trouble , Ankle fracture ,",2023
726,Tim Skarke,https://www.transfermarkt.com/tim-skarke/profil/spieler/287920,57,"Flesh Wound , Bruised Foot ,",2023
727,Luca Pfeiffer,https://www.transfermarkt.com/luca-pfeiffer/profil/spieler/232463,7,"Infection ,",2023
728,Braydon Manu,https://www.transfermarkt.com/braydon-manu/profil/spieler/231590,21,"Muscular problems ,",2023
729,Oscar Vilhelmsson,https://www.transfermarkt.com/oscar-vilhelmsson/profil/spieler/673071,231,"Pulled hamstring at the adductors , groin strain , Muscular problems , Tear in a joint capsule , Torn Ankle Ligament ,",2023
730,Fraser Hornby,https://www.transfermarkt.com/fraser-hornby/profil/spieler/388160,81,"Hamstring Injury , Shoulder Injury , Knee Injury , Knee Injury ,",2023
731,Aaron Seydel,https://www.transfermarkt.com/aaron-seydel/profil/spieler/187499,210,"Torn Muscle Fibre , Tendon crack , Muscle Injury , Meningitis ,",2023
732,Tim Siersleben,https://www.transfermarkt.com/tim-siersleben/profil/spieler/337092,6,"Foot Injury ,",2023
733,Norman Theuerkauf,https://www.transfermarkt.com/norman-theuerkauf/profil/spieler/31599,34,"Calf Injury , Ill ,",2023
734,Omar Haktab Traoré,https://www.transfermarkt.com/omar-haktab-traore/profil/spieler/388294,7,"Hip problems ,",2023
735,Benedikt Gimber,https://www.transfermarkt.com/benedikt-gimber/profil/spieler/227084,184,"Shoulder Injury , Shoulder Injury ,",2023
736,Jan Schöppner,https://www.transfermarkt.com/jan-schoppner/profil/spieler/581357,51,"Ankle Injury ,",2023
737,Kevin Sessa,https://www.transfermarkt.com/kevin-sessa/profil/spieler/448028,10,"Unknown Injury ,",2023
738,Adrian Beck,https://www.transfermarkt.com/adrian-beck/profil/spieler/273669,165,"Achilles tendon surgery ,",2023
739,Eren Dinkci,https://www.transfermarkt.com/eren-dinkci/profil/spieler/645774,71,"Foot Injury , Ill , Muscular problems , Fitness , Muscular problems , Muscular problems ,",2023
740,Tim Kleindienst,https://www.transfermarkt.com/tim-kleindienst/profil/spieler/193033,10,"Ill , Ill ,",2023
741,Marvin Pieringer,https://www.transfermarkt.com/marvin-pieringer/profil/spieler/471055,56,"Leg Injury ,",2023
742,Elidon Qenaj,https://www.transfermarkt.com/elidon-qenaj/profil/spieler/741149,348,"Knee Injury ,",2023
743,Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,6,"Wirst Injury , Wirst Injury ,",2023
744,Pierluigi Gollini,https://www.transfermarkt.com/pierluigi-gollini/profil/spieler/244192,4,"Muscle Fatigue ,",2023
745,Nikita Contini,https://www.transfermarkt.com/nikita-contini/profil/spieler/250683,9,"Unknown Injury ,",2023
746,Amir Rrahmani,https://www.transfermarkt.com/amir-rrahmani/profil/spieler/257732,77,"Distortion of the ankle , Fitness , Tear in the abductor muscle ,",2023
747,Leo Østigård,https://www.transfermarkt.com/leo-ostigard/profil/spieler/367284,1,"Influenza ,",2023
748,Natan,https://www.transfermarkt.com/natan/profil/spieler/735568,53,"Cruciate Ligament Injury ,",2023
749,Juan Jesus,https://www.transfermarkt.com/juan-jesus/profil/spieler/121985,6,"Bruise , Unknown Injury ,",2023
750,Mathías Olivera,https://www.transfermarkt.com/mathias-olivera/profil/spieler/376514,12,"Bruise , Lumbago , Bruise ,",2023
751,Mário Rui,https://www.transfermarkt.com/mario-rui/profil/spieler/87884,37,"Thigh Problems , Fibula Fracture ,",2023
752,Alessandro Zanoli,https://www.transfermarkt.com/alessandro-zanoli/profil/spieler/397225,21,"Unknown Injury ,",2023
753,Diego Demme,https://www.transfermarkt.com/diego-demme/profil/spieler/82070,60,"Muscle Fatigue , Muscle Fatigue , Muscle Fatigue , Foot Injury ,",2023
754,Frank Anguissa,https://www.transfermarkt.com/frank-anguissa/profil/spieler/354361,13,"Thigh Muscle Strain ,",2023
755,Piotr Zielinski,https://www.transfermarkt.com/piotr-zielinski/profil/spieler/181136,1,"Calf Problems ,",2023
756,Jesper Lindstrøm,https://www.transfermarkt.com/jesper-lindstrom/profil/spieler/513245,60,"Ankle Injury , Thigh Problems , Cold ,",2023
757,Gianluca Gaetano,https://www.transfermarkt.com/gianluca-gaetano/profil/spieler/358008,79,"Metatarsal Fracture , Tonsillitis , Abdominal Influenza , Influenza ,",2023
758,Khvicha Kvaratskhelia,https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670,27,"Bruise , Flu , Lumbago ,",2023
759,Matteo Politano,https://www.transfermarkt.com/matteo-politano/profil/spieler/165895,50,"Bruise , Distortion of the ankle , Muscle Fatigue , Distortion of the ankle , Calf Problems ,",2023
760,Giacomo Raspadori,https://www.transfermarkt.com/giacomo-raspadori/profil/spieler/405885,86,"Hamstring Injury , Hamstring Injury ,",2023
761,Victor Osimhen,https://www.transfermarkt.com/victor-osimhen/profil/spieler/401923,68,"Tear in the abductor muscle , Biceps femoris muscle injury , Tear in the abductor muscle ,",2023
762,Giovanni Simeone,https://www.transfermarkt.com/giovanni-simeone/profil/spieler/282388,19,"Biceps femoris muscle injury ,",2023
763,Mike Maignan,https://www.transfermarkt.com/mike-maignan/profil/spieler/182906,310,"Disrupted Calf Muscle , Calf Injury , Disrupted Calf Muscle , Calf Injury ,",2023
764,Marco Sportiello,https://www.transfermarkt.com/marco-sportiello/profil/spieler/199976,6,"Flu , Fever ,",2023
765,Fikayo Tomori,https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254,24,"Hip Injury ,",2023
766,Pierre Kalulu,https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949,15,"Calf Injury ,",2023
767,Simon Kjaer,https://www.transfermarkt.com/simon-kjaer/profil/spieler/48859,137,"Rest , Unknown Injury , Muscular problems , Biceps femoris muscle injury , Rest , Unknown Injury , Muscular problems ,",2023
768,Mattia Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,14,"Shoulder Injury , Back trouble ,",2023
769,Marco Pellegrino,https://www.transfermarkt.com/marco-pellegrino/profil/spieler/776303,25,"Muscle Injury ,",2023
770,Theo Hernández,https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808,33,"Flu , Muscle Fatigue , Tear in the abductor muscle , Flu , Muscle Fatigue ,",2023
771,Davide Calabria,https://www.transfermarkt.com/davide-calabria/profil/spieler/262523,118,"Hip problems , Bruise , Biceps femoris muscle injury , Muscle Fatigue ,",2023
772,Alessandro Florenzi,https://www.transfermarkt.com/alessandro-florenzi/profil/spieler/130365,231,"Unknown Injury , Muscular problems , Fever , Fitness , Hamstring Injury , Unknown Injury , Muscular problems ,",2023
773,Ismaël Bennacer,https://www.transfermarkt.com/ismael-bennacer/profil/spieler/351816,398,"Knee Surgery , Biceps femoris muscle injury , Fever , Knee Surgery ,",2023
774,Rade Krunic,https://www.transfermarkt.com/rade-krunic/profil/spieler/259953,71,"Knee Problems , Muscle Fatigue , Strain , Knee Problems , Muscle Fatigue ,",2023
775,Ruben Loftus-Cheek,https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886,118,"Calf Injury , Calf Injury ,",2023
776,Yunus Musah,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991,40,"Groin Injury , Groin Injury ,",2023
777,Tommaso Pobega,https://www.transfermarkt.com/tommaso-pobega/profil/spieler/392538,41,"Fractured Rib , Muscular problems , Fractured Rib ,",2023
778,Rafael Leão,https://www.transfermarkt.com/rafael-leao/profil/spieler/357164,18,"Adductor problems , Adductor problems ,",2023
779,Christian Pulisic,https://www.transfermarkt.com/christian-pulisic/profil/spieler/315779,118,"Knee Problems , Knee Problems ,",2023
780,Noah Okafor,https://www.transfermarkt.com/noah-okafor/profil/spieler/346890,224,"Metatarsal Fracture , Bruised Foot , Muscular problems , Toothache , Metatarsal Fracture , Bruised Foot ,",2023
781,Luka Jović,https://www.transfermarkt.com/luka-jovi%C4%87/profil/spieler/257462,39,"Virus Infection , Unknown Injury , Unknown Injury , Virus Infection ,",2023
782,Olivier Giroud,https://www.transfermarkt.com/olivier-giroud/profil/spieler/82442,14,"Calf Problems , Calf Problems ,",2023
783,Emil Audero,https://www.transfermarkt.com/emil-audero/profil/spieler/256339,113,"Shoulder Injury ,",2023
784,Yann Sommer,https://www.transfermarkt.com/yann-sommer/profil/spieler/42205,31,"Cold , Torn Ankle Ligament , Cold ,",2023
785,Raffaele Di Gennaro,https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580,26,"Shoulder Injury , Shoulder Injury ,",2023
786,Alessandro Bastoni,https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853,24,"Fever , Hamstring Injury , Fever ,",2023
787,Stefan de Vrij,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196,24,"Leg Injury , Ankle problems , Leg Injury , Ankle problems ,",2023
788,Federico Dimarco,https://www.transfermarkt.com/federico-dimarco/profil/spieler/198116,52,"Abdominal muscles injury , Muscle Fatigue , Abdominal muscles injury , Muscle Fatigue ,",2023
789,Matteo Darmian,https://www.transfermarkt.com/matteo-darmian/profil/spieler/54906,62,"Tear in the abductor muscle , Tear in the abductor muscle ,",2023
790,Hakan Çalhanoğlu,https://www.transfermarkt.com/hakan-calhano%C4%9Flu/profil/spieler/126414,40,"Tear in the abductor muscle , Problems with the hip flexor , Muscular problems ,",2023
791,Lucien Agoumé,https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384,49,"Hamstring Injury ,",2023
