,Player,Player_url,Duration,Type,Season
1117,Frédéric Veseli,https://www.transfermarkt.com/frederic-veseli/profil/spieler/111433,32.0,"Strain ,",2018
1118,Domenico Maietta,https://www.transfermarkt.com/domenico-maietta/profil/spieler/22140,13.0,"Flu , Fracture ,",2018
1119,Nikola Pejovic,https://www.transfermarkt.com/nikola-pejovic/profil/spieler/343954,305.0,"Cruciate Ligament Rupture ,",2018
1121,Luca Antonelli,https://www.transfermarkt.com/luca-antonelli/profil/spieler/45565,60.0,"Knock , Muscle Injury ,",2018
1122,Davide Seminara,https://www.transfermarkt.com/davide-seminara/profil/spieler/355048,143.0,"Strain , Fitness , Unknown Injury , Unknown Injury ,",2018
1123,Joel Untersee,https://www.transfermarkt.com/joel-untersee/profil/spieler/147031,55.0,"Thigh Problems , Fractured Hand , Unknown Injury ,",2018
1124,Rade Krunic,https://www.transfermarkt.com/rade-krunic/profil/spieler/259953,6.0,"Muscle Injury ,",2018
1125,Afriyie Acquah,https://www.transfermarkt.com/afriyie-acquah/profil/spieler/145581,29.0,"Muscular problems , Muscular problems ,",2018
1126,Salih Ucan,https://www.transfermarkt.com/salih-ucan/profil/spieler/170838,45.0,"Unknown Injury , Unknown Injury , Unknown Injury ,",2018
1127,Marcel Büchel,https://www.transfermarkt.com/marcel-buchel/profil/spieler/74956,67.0,"Knee Problems , Muscle Fatigue , Lumbar vertebrae problems , Thigh Problems , Ligament Injury ,",2018
1129,Alessandro Piu,https://www.transfermarkt.com/alessandro-piu/profil/spieler/253857,100.0,"Muscle Injury , Muscular problems ,",2018
1130,Dimitri Oberlin,https://www.transfermarkt.com/dimitri-oberlin/profil/spieler/212718,22.0,"Ill , Minor Knock , Fitness ,",2018
1131,Levan Mchedlidze,https://www.transfermarkt.com/levan-mchedlidze/profil/spieler/56912,330.0,"Knee Injury ,",2018
1132,Alejandro Rodríguez,https://www.transfermarkt.com/alejandro-rodriguez/profil/spieler/169533,261.0,"Cruciate Ligament Rupture , Biceps femoris muscle injury ,",2018
1133,Arnel Jakupovic,https://www.transfermarkt.com/arnel-jakupovic/profil/spieler/268426,47.0,"Unknown Injury , Unknown Injury ,",2018
1134,Eduardo Baldé,https://www.transfermarkt.com/eduardo-balde/profil/spieler/529356,214.0,"Meniscus Damage ,",2018
1136,Emiliano Viviano,https://www.transfermarkt.com/emiliano-viviano/profil/spieler/24316,15.0,"Knee Problems ,",2018
1138,Francesco Vicari,https://www.transfermarkt.com/francesco-vicari/profil/spieler/240158,14.0,"Calf Injury ,",2018
1140,Bartosz Salamon,https://www.transfermarkt.com/bartosz-salamon/profil/spieler/71019,36.0,"Cheekbone Fracture , Cheekbone Fracture ,",2018
1141,Johan Djourou,https://www.transfermarkt.com/johan-djourou/profil/spieler/34561,107.0,"Ill , Unknown Injury ,",2018
1142,Thiago Cionek,https://www.transfermarkt.com/thiago-cionek/profil/spieler/79510,18.0,"Eye Injury ,",2018
1143,Sauli Väisänen,https://www.transfermarkt.com/sauli-vaisanen/profil/spieler/261095,100.0,"Biceps femoris muscle injury , Muscular problems , Influenza , Knock , Biceps femoris muscle injury , Muscular problems , Influenza ,",2018
1144,Felipe,https://www.transfermarkt.com/felipe/profil/spieler/17127,17.0,"Distortion of the ankle ,",2018
1145,Fabio Della Giovanna,https://www.transfermarkt.com/fabio-della-giovanna/profil/spieler/291392,99.0,"Muscle Fatigue ,",2018
1146,Mohamed Salim Fares,https://www.transfermarkt.com/mohamed-salim-fares/profil/spieler/287700,32.0,"Knee Problems , Stretched Ligament ,",2018
1147,Filippo Costa,https://www.transfermarkt.com/filippo-costa/profil/spieler/197743,64.0,"Muscular problems , Leg Injury ,",2018
1148,Riccardo Mastrilli,https://www.transfermarkt.com/riccardo-mastrilli/profil/spieler/401065,170.0,"Unknown Injury ,",2018
1149,Pasquale Schiattarella,https://www.transfermarkt.com/pasquale-schiattarella/profil/spieler/56762,12.0,"Distortion of the ankle ,",2018
1151,Jasmin Kurtic,https://www.transfermarkt.com/jasmin-kurtic/profil/spieler/85825,5.0,"Calf Problems ,",2018
1153,Marko Jankovic,https://www.transfermarkt.com/marko-jankovic/profil/spieler/222223,36.0,"Stomach complaints ,",2018
1154,Mattia Valoti,https://www.transfermarkt.com/mattia-valoti/profil/spieler/167741,54.0,"Biceps femoris muscle injury , Calf Injury , Thigh Problems ,",2018
1155,Manuel Lazzari,https://www.transfermarkt.com/manuel-lazzari/profil/spieler/331401,16.0,"Knee Injury ,",2018
1158,Mirco Antenucci,https://www.transfermarkt.com/mirco-antenucci/profil/spieler/83458,21.0,"Disrupted Calf Muscle ,",2018
1159,Sergio Floccari,https://www.transfermarkt.com/sergio-floccari/profil/spieler/30638,138.0,"Unknown Injury , Unknown Injury ,",2018
1160,Bruno Alves,https://www.transfermarkt.com/bruno-alves/profil/spieler/13121,80.0,"Knee Injury , Knee Injury , Knock ,",2018
1162,Massimo Gobbi,https://www.transfermarkt.com/massimo-gobbi/profil/spieler/28020,50.0,"Unknown Injury , Unknown Injury ,",2018
1163,Giacomo Ricci,https://www.transfermarkt.com/giacomo-ricci/profil/spieler/261056,47.0,"Ankle problems ,",2018
1165,Matteo Scozzarella,https://www.transfermarkt.com/matteo-scozzarella/profil/spieler/85208,206.0,"Achilles tendon surgery , Achilles tendon rupture ,",2018
1166,Juraj Kucka,https://www.transfermarkt.com/juraj-kucka/profil/spieler/74943,42.0,"Torn Muscle ,",2018
1168,Lorenzo Simonetti,https://www.transfermarkt.com/lorenzo-simonetti/profil/spieler/285796,8.0,"Unknown Injury ,",2018
1169,Gianni Munari,https://www.transfermarkt.com/gianni-munari/profil/spieler/22598,209.0,"Cruciate Ligament Rupture ,",2018
1173,Alessandro Confente,https://www.transfermarkt.com/alessandro-confente/profil/spieler/393797,46.0,"Unknown Injury ,",2018
1174,Federico Barba,https://www.transfermarkt.com/federico-barba/profil/spieler/165873,10.0,"Knee Problems ,",2018
1175,Nenad Tomović,https://www.transfermarkt.com/nenad-tomovi%C4%87/profil/spieler/47085,23.0,"Muscular problems ,",2018
1177,Davide Savi,https://www.transfermarkt.com/davide-savi/profil/spieler/287726,102.0,"Unknown Injury , Unknown Injury , Unknown Injury ,",2018
1178,Fabio Depaoli,https://www.transfermarkt.com/fabio-depaoli/profil/spieler/324282,4.0,"Unknown Injury ,",2018
1180,Michele Troiani,https://www.transfermarkt.com/michele-troiani/profil/spieler/288000,89.0,"Thigh Muscle Strain , Rest , Muscular problems ,",2018
1181,Nicola Rigoni,https://www.transfermarkt.com/nicola-rigoni/profil/spieler/61757,5.0,"Unknown Injury ,",2018
1182,Joel Obi,https://www.transfermarkt.com/joel-obi/profil/spieler/45581,74.0,"Muscle Fatigue , Hamstring Injury , Muscle Injury ,",2018
1183,Perparim Hetemaj,https://www.transfermarkt.com/perparim-hetemaj/profil/spieler/37295,32.0,"Unknown Injury , Muscular problems , Unknown Injury ,",2018
1184,Giovanni Di Noia,https://www.transfermarkt.com/giovanni-di-noia/profil/spieler/163264,56.0,"Shin bone bruise , Shin bone bruise ,",2018
1185,Gianluca Gaudino,https://www.transfermarkt.com/gianluca-gaudino/profil/spieler/195051,35.0,"Pneumonia ,",2018
1186,Emanuele Giaccherini,https://www.transfermarkt.com/emanuele-giaccherini/profil/spieler/84835,24.0,"Disrupted Calf Muscle , Disrupted Calf Muscle ,",2018
1187,Pawel Jaroszynski,https://www.transfermarkt.com/pawel-jaroszynski/profil/spieler/287600,18.0,"Muscular problems ,",2018
1189,Mariusz Stepinski,https://www.transfermarkt.com/mariusz-stepinski/profil/spieler/210363,7.0,"Bruise ,",2018
1190,Riccardo Meggiorini,https://www.transfermarkt.com/riccardo-meggiorini/profil/spieler/28936,27.0,"Calf Problems , Unknown Injury ,",2018
1192,Francesco Bardi,https://www.transfermarkt.com/francesco-bardi/profil/spieler/110925,31.0,"Hamstring Injury , Hamstring Injury ,",2018
1194,Lorenzo Ariaudo,https://www.transfermarkt.com/lorenzo-ariaudo/profil/spieler/84921,84.0,"Navicular Bone Fracture ,",2018
1197,Cristian Molinaro,https://www.transfermarkt.com/cristian-molinaro/profil/spieler/21972,39.0,"Fibula Fracture ,",2018
1198,Raffaele Maiello,https://www.transfermarkt.com/raffaele-maiello/profil/spieler/140559,42.0,"Muscle Fatigue , Ankle problems ,",2018
1199,Raman Chibsah,https://www.transfermarkt.com/raman-chibsah/profil/spieler/199633,38.0,"Unknown Injury ,",2018
1200,Mirko Gori,https://www.transfermarkt.com/mirko-gori/profil/spieler/163223,170.0,"Shoulder Injury , Shoulder Injury ,",2018
1202,Paolo Sammarco,https://www.transfermarkt.com/paolo-sammarco/profil/spieler/7101,284.0,"Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2018
1203,Danilo Soddimo,https://www.transfermarkt.com/danilo-soddimo/profil/spieler/39690,40.0,"Tear in the abductor muscle , Adductor problems ,",2018
1204,Joel Campbell,https://www.transfermarkt.com/joel-campbell/profil/spieler/131248,426.0,"Sprained ankle , Knee Surgery , Sprained ankle , Knee Surgery ,",2018
1205,Luca Paganini,https://www.transfermarkt.com/luca-paganini/profil/spieler/167444,346.0,"Cruciate Ligament Rupture , Bruised Knee , Cruciate Ligament Rupture ,",2018
1206,Joaquín Ardaiz,https://www.transfermarkt.com/joaquin-ardaiz/profil/spieler/415550,37.0,"Muscle Injury ,",2018
1208,Daniel Ciofani,https://www.transfermarkt.com/daniel-ciofani/profil/spieler/29605,174.0,"Biceps femoris muscle injury , Ankle problems ,",2018
1209,Michele Volpe,https://www.transfermarkt.com/michele-volpe/profil/spieler/340657,30.0,"Unknown Injury ,",2018
1210,Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,5.0,"Knee Problems ,",2018
1211,Samuel Umtiti,https://www.transfermarkt.com/samuel-umtiti/profil/spieler/126540,108.0,"Knee Problems , Muscle Injury , Muscle Injury ,",2018
1212,Gerard Piqué,https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,18.0,"Bruised Knee , Knee Problems ,",2018
1213,Jeison Murillo,https://www.transfermarkt.com/jeison-murillo/profil/spieler/131102,87.0,"Pubitis ,",2018
1214,Thomas Vermaelen,https://www.transfermarkt.com/thomas-vermaelen/profil/spieler/15904,95.0,"Hamstring Injury , Ankle Injury , Muscle Injury , Hip problems , Muscular problems , Knee Problems ,",2018
1215,Jorge Cuenca,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,7.0,"Dental Surgery ,",2018
1216,Jordi Alba,https://www.transfermarkt.com/jordi-alba/profil/spieler/69751,10.0,"Tear in the abductor muscle ,",2018
1217,Sergi Roberto,https://www.transfermarkt.com/sergi-roberto/profil/spieler/85370,60.0,"Hamstring Injury , Knee Problems , Hamstring Injury , Knee Problems ,",2018
1218,Nélson Semedo,https://www.transfermarkt.com/nelson-semedo/profil/spieler/231572,36.0,"Hamstring Injury , Tonsillitis ,",2018
1219,Guillem Jaime,https://www.transfermarkt.com/guillem-jaime/profil/spieler/331508,153.0,"Metatarsal Fracture ,",2018
1220,Sergio Busquets,https://www.transfermarkt.com/sergio-busquets/profil/spieler/65230,33.0,"Muscular problems , Bruised Foot , Bruised Foot , Foot Injury ,",2018
1221,Uri Busquets,https://www.transfermarkt.com/uri-busquets/profil/spieler/282721,233.0,"Torn Meniscus , Hamstring Injury ,",2018
1222,Sergi Samper,https://www.transfermarkt.com/sergi-samper/profil/spieler/181112,238.0,"Ankle Injury , Torn Muscle Fibre ,",2018
1223,Arthur Melo,https://www.transfermarkt.com/arthur-melo/profil/spieler/362842,87.0,"Ankle Injury ,",2018
1224,Ivan Rakitic,https://www.transfermarkt.com/ivan-rakitic/profil/spieler/32467,30.0,"Fractured Finger , Thigh Muscle Strain , Fractured Finger , Thigh Muscle Strain ,",2018
1225,Carles Aleñá,https://www.transfermarkt.com/carles-alena/profil/spieler/284854,97.0,"Torn muscle bundle ,",2018
1226,Arturo Vidal,https://www.transfermarkt.com/arturo-vidal/profil/spieler/37666,123.0,"Knee Surgery , Knee inflammation , Thigh Problems , Infection , Calf muscle strain , Muscular problems ,",2018
1227,Rafinha,https://www.transfermarkt.com/rafinha/profil/spieler/129473,18.0,"Fitness ,",2018
1230,Philippe Coutinho,https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444,62.0,"Hamstring Injury , Knock , Back trouble ,",2018
1231,Lionel Messi,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,8.0,"Adductor problems ,",2018
1232,Ousmane Dembélé,https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,132.0,"Torn muscle bundle , Hamstring Injury ,",2018
1233,Carles Pérez,https://www.transfermarkt.com/carles-perez/profil/spieler/282810,13.0,"Tear in the abductor muscle ,",2018
1234,Luis Suárez,https://www.transfermarkt.com/luis-suarez/profil/spieler/44352,21.0,"Knee Problems , Knee Problems ,",2018
1236,Abel Ruiz,https://www.transfermarkt.com/abel-ruiz/profil/spieler/340376,28.0,"Foot Injury , Sprained ankle ,",2018
1237,Jan Oblak,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483,10.0,"Rest , Knock , Wirst Injury , Influenza ,",2018
1238,Antonio Adán,https://www.transfermarkt.com/antonio-adan/profil/spieler/44062,61.0,"Pubitis ,",2018
1239,Lucas Hernández,https://www.transfermarkt.com/lucas-hernandez/profil/spieler/281963,34.0,"Hamstring Injury , Hamstring Injury , Hamstring Injury ,",2018
1240,José María Giménez,https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845,42.0,"Thigh Problems , Ankle Injury , Rest , Muscular problems , Muscular problems ,",2018
1241,Stefan Savic,https://www.transfermarkt.com/stefan-savic/profil/spieler/107010,85.0,"Inguinal Hernia , Hamstring Injury ,",2018
1242,Diego Godín,https://www.transfermarkt.com/diego-godin/profil/spieler/54928,30.0,"Knock , Facial Injury , Knock , Knock , Facial Injury ,",2018
1243,Filipe Luís,https://www.transfermarkt.com/filipe-luis/profil/spieler/21725,139.0,"Fibula Fracture , Hamstring Injury , Calf Strain , Muscle Injury , Muscle Injury ,",2018
1244,Santiago Arias,https://www.transfermarkt.com/santiago-arias/profil/spieler/120443,19.0,"Groin Injury , Knock ,",2018
1245,Juanfran Torres,https://www.transfermarkt.com/juanfran-torres/profil/spieler/16635,58.0,"Hamstring Injury , Hamstring Injury , Hamstring Injury ,",2018
1246,Koke,https://www.transfermarkt.com/koke/profil/spieler/74229,39.0,"Adductor problems , Hamstring Injury ,",2018
1247,Roberto Olabe,https://www.transfermarkt.com/roberto-olabe/profil/spieler/242299,26.0,"Muscle Injury ,",2018
1248,Thomas Lemar,https://www.transfermarkt.com/thomas-lemar/profil/spieler/205562,110.0,"Bruise , Shoulder Injury , Hamstring Injury , Bruise , Shoulder Injury , Hamstring Injury ,",2018
1249,Vitolo,https://www.transfermarkt.com/vitolo/profil/spieler/67082,84.0,"Muscle Injury , Muscle Injury , Hamstring Injury , Knee Problems ,",2018
1250,Gelson Martins,https://www.transfermarkt.com/gelson-martins/profil/spieler/257448,16.0,"Thigh Muscle Strain , Flu ,",2018
1251,Antoine Griezmann,https://www.transfermarkt.com/antoine-griezmann/profil/spieler/125781,7.0,"Minor Knock ,",2018
1253,Diego Costa,https://www.transfermarkt.com/diego-costa/profil/spieler/44779,32.0,"Hamstring Injury , Ankle Injury , Muscular problems , Muscular problems , Concussion ,",2018
1254,Nikola Kalinic,https://www.transfermarkt.com/nikola-kalinic/profil/spieler/36371,63.0,"Back trouble , Pubalgia , Bruised Foot , Tear in the abductor muscle ,",2018
1255,Thibaut Courtois,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,32.0,"Muscular problems , Ankle problems ,",2018
1256,Keylor Navas,https://www.transfermarkt.com/keylor-navas/profil/spieler/79422,74.0,"Tear in the abductor muscle , Tear in the abductor muscle , Tear in the abductor muscle ,",2018
1257,Luca Zidane,https://www.transfermarkt.com/luca-zidane/profil/spieler/283489,126.0,"Shoulder Injury ,",2018
1258,Raphaël Varane,https://www.transfermarkt.com/raphael-varane/profil/spieler/164770,33.0,"Tear in the abductor muscle , Muscular problems ,",2018
1261,Sergio Ramos,https://www.transfermarkt.com/sergio-ramos/profil/spieler/25557,68.0,"Knock , Calf Problems , Muscle Injury , Calf Problems , Nasal Bone Fracture , Calf Problems , Muscle Injury , Calf Problems ,",2018
1262,Nacho Fernández,https://www.transfermarkt.com/nacho-fernandez/profil/spieler/58884,29.0,"Muscle Injury ,",2018
1263,Jesús Vallejo,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,78.0,"Knock , Hamstring Injury , Muscular problems , Muscle Injury ,",2018
1264,Marcelo,https://www.transfermarkt.com/marcelo/profil/spieler/44501,35.0,"Lumbago , Muscle Injury , Muscle Injury ,",2018
1265,Fran García,https://www.transfermarkt.com/fran-garcia/profil/spieler/341264,122.0,"Shoulder Injury ,",2018
1266,Daniel Carvajal,https://www.transfermarkt.com/daniel-carvajal/profil/spieler/138927,180.0,"Hamstring Injury , Hamstring Injury , Virus Infection , Hamstring Injury , Hamstring Injury , Virus Infection ,",2018
1267,Álvaro Odriozola,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,16.0,"Muscle Injury ,",2018
1268,Casemiro,https://www.transfermarkt.com/casemiro/profil/spieler/16306,2.0,"Gastric problems ,",2018
1269,Toni Kroos,https://www.transfermarkt.com/toni-kroos/profil/spieler/31909,51.0,"Medial Collateral Ligament Injury , Abdominal Influenza , Bruised Rib , Bruised Rib , Bruised Rib , Ankle problems , Bruised Rib ,",2018
1270,Dani Ceballos,https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,22.0,"Sprained ankle ,",2018
1271,Luka Modric,https://www.transfermarkt.com/luka-modric/profil/spieler/27992,41.0,"Muscle Injury , Ankle Fracture ,",2018
1272,Federico Valverde,https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,55.0,"Knee Injury , Ill ,",2018
1273,Marcos Llorente,https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,3.0,"Shoulder Injury ,",2018
1274,Isco,https://www.transfermarkt.com/isco/profil/spieler/85288,31.0,"Shoulder Injury , Minor Knock , Hip problems , Knock , Knock ,",2018
1275,Marco Asensio,https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,15.0,"Toothache , Muscular problems , Minor Knock ,",2018
1276,Gareth Bale,https://www.transfermarkt.com/gareth-bale/profil/spieler/39381,68.0,"Calf Problems , Pulled hamstring at the adductors , Calf Injury ,",2018
1277,Karim Benzema,https://www.transfermarkt.com/karim-benzema/profil/spieler/18922,57.0,"Hamstring Injury , Hamstring Injury ,",2018
1278,Mariano Díaz,https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,18.0,"Umbilical hernia ,",2018
1280,Cristiano Piccini,https://www.transfermarkt.com/cristiano-piccini/profil/spieler/163086,139.0,"Hamstring Injury , Knock , Tear in the abductor muscle , Minor Knock , Rest , Knock , Rest , Rest , Minor Knock , Rest , Knock ,",2018
1281,Ezequiel Garay,https://www.transfermarkt.com/ezequiel-garay/profil/spieler/35939,72.0,"Muscle Injury , Knock , Abdominal Strain , Back trouble ,",2018
1282,Rúben Vezo,https://www.transfermarkt.com/ruben-vezo/profil/spieler/257851,56.0,"Fractured Toe ,",2018
1283,Facundo Roncaglia,https://www.transfermarkt.com/facundo-roncaglia/profil/spieler/61546,80.0,"Shoulder Injury , Hamstring Injury , Back Injury ,",2018
1284,José Gayà,https://www.transfermarkt.com/jose-gaya/profil/spieler/221322,4.0,"Flu ,",2018
1285,Toni Lato,https://www.transfermarkt.com/toni-lato/profil/spieler/320271,14.0,"Leg Injury ,",2018
1286,Geoffrey Kondogbia,https://www.transfermarkt.com/geoffrey-kondogbia/profil/spieler/127189,24.0,"Ankle Injury , Foot Injury , Minor Knock ,",2018
1287,Francis Coquelin,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,232.0,"Achilles tendon rupture , Hamstring Injury , Ankle Injury ,",2018
1288,Carlos Soler,https://www.transfermarkt.com/carlos-soler/profil/spieler/372246,47.0,"Ankle Injury ,",2018
1289,Daniel Wass,https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,28.0,"Herniated Disc ,",2018
1290,Gonçalo Guedes,https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122,28.0,"Hamstring Injury , Foot Injury ,",2018
1291,Denis Cheryshev,https://www.transfermarkt.com/denis-cheryshev/profil/spieler/98322,232.0,"Influenza , Sprained ankle , Muscular problems , Muscle Injury ,",2018
1292,Nacho Gil,https://www.transfermarkt.com/nacho-gil/profil/spieler/336731,21.0,"Ankle Injury ,",2018
1293,Sito,https://www.transfermarkt.com/sito/profil/spieler/320259,70.0,"Torn Muscle Fibre , Muscle Injury ,",2018
1294,Rodrigo,https://www.transfermarkt.com/rodrigo/profil/spieler/131505,7.0,"Hamstring Injury ,",2018
1295,Santi Mina,https://www.transfermarkt.com/santi-mina/profil/spieler/255653,24.0,"Hamstring Injury ,",2018
1297,Kévin Gameiro,https://www.transfermarkt.com/kevin-gameiro/profil/spieler/27389,42.0,"Tear in the abductor muscle , Groin Injury ,",2018
1298,Rubén Sobrino,https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,30.0,"Muscle Injury ,",2018
1299,Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,136.0,"Hamstring Injury , Bruise on ankle , Knee Injury , Hamstring Injury , Bruise on ankle ,",2018
1300,Sergi Gómez,https://www.transfermarkt.com/sergi-gomez/profil/spieler/92947,21.0,"Shoulder Injury , Calf Injury ,",2018
1301,Simon Kjaer,https://www.transfermarkt.com/simon-kjaer/profil/spieler/48859,87.0,"Minor Knock , Knee Injury , Back Injury , Knee Problems , Shoulder Injury , Cals Sclerosis ,",2018
1302,Daniel Carriço,https://www.transfermarkt.com/daniel-carrico/profil/spieler/37712,183.0,"Hamstring Injury , Muscle Injury , Muscular problems , Hamstring Injury ,",2018
1303,Gabriel Mercado,https://www.transfermarkt.com/gabriel-mercado/profil/spieler/45319,29.0,"Back Injury , Hamstring Injury , Back Injury ,",2018
1304,Nicolás Pareja,https://www.transfermarkt.com/nicolas-pareja/profil/spieler/41281,244.0,"Pubitis , Pubitis ,",2018
1305,Sergio Escudero,https://www.transfermarkt.com/sergio-escudero/profil/spieler/93935,12.0,"Knock , Muscular problems ,",2018
1306,Jesús Navas,https://www.transfermarkt.com/jesus-navas/profil/spieler/15956,48.0,"Muscle Injury , Muscle Injury ,",2018
1307,Sébastien Corchia,https://www.transfermarkt.com/sebastien-corchia/profil/spieler/102744,118.0,"Groin Injury ,",2018
1309,Franco Vázquez,https://www.transfermarkt.com/franco-vazquez/profil/spieler/76163,62.0,"Knee Injury , Knee Injury ,",2018
1310,Pepe Mena,https://www.transfermarkt.com/pepe-mena/profil/spieler/396145,61.0,"Torn Muscle Fibre , Tear in the abductor muscle ,",2018
1311,Quincy Promes,https://www.transfermarkt.com/quincy-promes/profil/spieler/182381,20.0,"Hamstring contusion ,",2018
1312,Nolito,https://www.transfermarkt.com/nolito/profil/spieler/70934,28.0,"Groin Injury , Hamstring Injury ,",2018
1313,Aleix Vidal,https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490,26.0,"Sprained ankle ,",2018
1314,Marc Gual,https://www.transfermarkt.com/marc-gual/profil/spieler/376486,49.0,"Knee Injury ,",2018
1315,Gerónimo Rulli,https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,110.0,"Cruciate Ligament Strain , Cruciate Ligament Strain ,",2018
1316,Miguel Ángel Moyá,https://www.transfermarkt.com/miguel-angel-moya/profil/spieler/26065,34.0,"Muscle Injury , Muscle Injury ,",2018
1317,Igor Zubeldia,https://www.transfermarkt.com/igor-zubeldia/profil/spieler/355628,48.0,"Torn Muscle Fibre , Knock , Muscle Injury ,",2018
1318,Diego Llorente,https://www.transfermarkt.com/diego-llorente/profil/spieler/246291,17.0,"Muscular problems ,",2018
1319,Aritz Elustondo,https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,18.0,"Strain ,",2018
1320,Héctor Moreno,https://www.transfermarkt.com/hector-moreno/profil/spieler/51046,28.0,"Calf Injury , Muscular problems , Muscle Injury , Muscle Injury ,",2018
1321,Raúl Navas,https://www.transfermarkt.com/raul-navas/profil/spieler/142419,58.0,"Muscular problems , Muscular problems , Knee Injury ,",2018
1322,Theo Hernández,https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808,21.0,"Shoulder Injury ,",2018
1323,Kévin Rodrigues,https://www.transfermarkt.com/kevin-rodrigues/profil/spieler/206947,43.0,"Muscular problems , Torn Muscle Fibre , Hip Injury ,",2018
1324,Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,38.0,"Knee Injury , Back Injury ,",2018
1325,Rubén Pardo,https://www.transfermarkt.com/ruben-pardo/profil/spieler/99352,146.0,"Torn Muscle , Ankle Injury , Ankle Injury , Burns , Torn Ligament , Knee Problems ,",2018
1326,Luca Sangalli,https://www.transfermarkt.com/luca-sangalli/profil/spieler/289286,93.0,"Torn Muscle , Twisted knee ,",2018
1327,David Zurutuza,https://www.transfermarkt.com/david-zurutuza/profil/spieler/59375,62.0,"Hamstring Injury , Muscular problems , Hamstring Injury ,",2018
1328,Mikel Oyarzabal,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,17.0,"Muscular problems ,",2018
1329,Martín Merquelanz,https://www.transfermarkt.com/martin-merquelanz/profil/spieler/289272,182.0,"Cruciate Ligament Rupture ,",2018
1330,Adnan Januzaj,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,73.0,"Tonsillitis , Hamstring Injury , Flu , Knee Problems , Muscular problems ,",2018
1331,Willian José,https://www.transfermarkt.com/willian-jose/profil/spieler/122155,25.0,"Metatarsal bone bruise ,",2018
1333,Jon Bautista,https://www.transfermarkt.com/jon-bautista/profil/spieler/289236,34.0,"Muscle Injury ,",2018
1334,Marc Bartra,https://www.transfermarkt.com/marc-bartra/profil/spieler/99922,10.0,"groin strain , Adductor problems ,",2018
1335,Sidnei,https://www.transfermarkt.com/sidnei/profil/spieler/27374,115.0,"Muscle Injury , Muscle Injury , Hamstring Injury , Hamstring Injury , Muscle Injury , Knee Injury ,",2018
1336,Zouhair Feddal,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,202.0,"Achilles tendon rupture , Leg Injury ,",2018
1337,Junior Firpo,https://www.transfermarkt.com/junior-firpo/profil/spieler/374139,99.0,"Ligament Injury , Hamstring Injury ,",2018
1338,Francis Guerrero,https://www.transfermarkt.com/francis-guerrero/profil/spieler/370691,56.0,"Hamstring Injury ,",2018
1339,Antonio Barragán,https://www.transfermarkt.com/antonio-barragan/profil/spieler/32522,42.0,"Muscle Injury , Muscle Injury ,",2018
1340,William Carvalho,https://www.transfermarkt.com/william-carvalho/profil/spieler/100131,75.0,"Muscular problems , Hamstring Injury , Influenza , Thigh Problems , Minor Knock , Muscle Injury ,",2018
1341,Javi García,https://www.transfermarkt.com/javi-garcia/profil/spieler/36350,40.0,"Back trouble , Back trouble , Muscle Injury ,",2018
1342,Andrés Guardado,https://www.transfermarkt.com/andres-guardado/profil/spieler/20506,82.0,"Muscle Injury , Muscular problems , Bruised Foot , Muscle Injury , Tear in the abductor muscle ,",2018
1343,Darko Brasanac,https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,87.0,"Muscle Injury , Shoulder Injury , Torn Muscle Fibre ,",2018
1344,Sergio Canales,https://www.transfermarkt.com/sergio-canales/profil/spieler/66106,14.0,"Hamstring Injury ,",2018
1345,Ryad Boudebouz,https://www.transfermarkt.com/ryad-boudebouz/profil/spieler/77826,71.0,"Knee Injury , Knee Injury , Knee Injury ,",2018
