,Player,Player_url,Duration_2022,Type_2022,Season
829,Chris Führich,https://www.transfermarkt.com/chris-fuhrich/profil/spieler/272278,108,"Knee Problems , Corona virus , Ankle Injury , Fitness , Collarbone fracture ,",2022
830,Darko Churlinov,https://www.transfermarkt.com/darko-churlinov/profil/spieler/386786,28,"Muscular problems , Shoulder Injury ,",2022
831,Silas,https://www.transfermarkt.com/silas/profil/spieler/612826,293,"Shoulder Injury , Fitness , Corona virus , Fitness , Shoulder Injury ,",2022
832,Tanguy Coulibaly,https://www.transfermarkt.com/tanguy-coulibaly/profil/spieler/618425,51,"Foot Injury , Corona virus , Fitness , Corona virus ,",2022
835,Tiago Tomás,https://www.transfermarkt.com/tiago-tomas/profil/spieler/616344,35,"Corona virus , Minor Knock , Minor Knock ,",2022
836,Luca Pfeiffer,https://www.transfermarkt.com/luca-pfeiffer/profil/spieler/232463,28,"Flesh Wound ,",2022
837,Edimilson Fernandes,https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555,62,"Minor Knock , Influenza , Minor Knock , Influenza ,",2022
838,Alexander Hack,https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,18,"Corona virus ,",2022
839,Maxim Leitsch,https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207,112,"Corona virus , Thigh Problems ,",2022
840,Anderson Lucoqui,https://www.transfermarkt.com/anderson-lucoqui/profil/spieler/240274,45,"Medial Collateral Ligament Injury ,",2022
841,Silvan Widmer,https://www.transfermarkt.com/silvan-widmer/profil/spieler/168989,4,"Ill ,",2022
842,Danny da Costa,https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,46,"Pubis bone irritation , Pubis bone irritation , Corona virus ,",2022
843,Dominik Kohr,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,38,"Hamstring Injury ,",2022
844,Niklas Tauer,https://www.transfermarkt.com/niklas-tauer/profil/spieler/470815,4,"Head Injury ,",2022
845,Aymen Barkok,https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332,55,"Corona virus , Twisted knee , Knee Injury , Corona virus , Twisted knee ,",2022
846,Jae-sung Lee,https://www.transfermarkt.com/jae-sung-lee/profil/spieler/314398,94,"Knee Injury , Knee Injury ,",2022
847,Delano Burgzorg,https://www.transfermarkt.com/delano-burgzorg/profil/spieler/436585,141,"Heart Condition , Corona virus , Groin Injury ,",2022
848,Jonathan Burkardt,https://www.transfermarkt.com/jonathan-burkardt/profil/spieler/333647,3,"Muscular problems ,",2022
849,Karim Onisiwo,https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234,7,"Bruise ,",2022
850,Marlon Mustapha,https://www.transfermarkt.com/marlon-mustapha/profil/spieler/532495,54,"Ill , Corona virus , Infection , Ill ,",2022
851,Tomas Koubek,https://www.transfermarkt.com/tomas-koubek/profil/spieler/146714,18,"Corona virus ,",2022
852,Rafal Gikiewicz,https://www.transfermarkt.com/rafal-gikiewicz/profil/spieler/78339,10,"Corona virus ,",2022
853,Benjamin Leneis,https://www.transfermarkt.com/benjamin-leneis/profil/spieler/381250,58,"Gastric problems , Medial Collateral Ligament Tear ,",2022
854,Felix Uduokhai,https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343,141,"Hamstring Injury , Corona virus , Knock ,",2022
855,Reece Oxford,https://www.transfermarkt.com/reece-oxford/profil/spieler/314295,59,"Muscular problems , Meniscal Injury ,",2022
856,Maximilian Bauer,https://www.transfermarkt.com/maximilian-bauer/profil/spieler/388363,19,"Corona virus , Head Injury ,",2022
857,Jeffrey Gouweleeuw,https://www.transfermarkt.com/jeffrey-gouweleeuw/profil/spieler/106405,39,"Corona virus , Quarantine , Tear in the abductor muscle , Corona virus , Quarantine ,",2022
858,Frederik Winther,https://www.transfermarkt.com/frederik-winther/profil/spieler/569349,7,"Corona virus ,",2022
859,Iago,https://www.transfermarkt.com/iago/profil/spieler/520468,60,"Muscular problems , Hand Injury , Shoulder Injury ,",2022
860,Mads Pedersen,https://www.transfermarkt.com/mads-pedersen/profil/spieler/288429,7,"Corona virus ,",2022
861,Robert Gumny,https://www.transfermarkt.com/robert-gumny/profil/spieler/353826,28,"Ankle Injury ,",2022
862,Niklas Dorsch,https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302,77,"Collarbone fracture , Influenza ,",2022
863,Carlos Gruezo,https://www.transfermarkt.com/carlos-gruezo/profil/spieler/189475,43,"Fitness , Knee Problems , Fitness ,",2022
864,Tobias Strobl,https://www.transfermarkt.com/tobias-strobl/profil/spieler/57845,652,"Cruciate Ligament Rupture , Ankle Injury ,",2022
865,Julian Baumgartlinger,https://www.transfermarkt.com/julian-baumgartlinger/profil/spieler/34787,188,"Knee Surgery ,",2022
866,Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,49,"Fitness , Corona virus , Bronchitis , Muscular problems , Infection , Fitness ,",2022
867,Felix Götze,https://www.transfermarkt.com/felix-gotze/profil/spieler/330635,80,"Ankle Injury , Tear in the abductor muscle , Back trouble , Ill , Concussion , Head Injury ,",2022
868,Fredrik Jensen,https://www.transfermarkt.com/fredrik-jensen/profil/spieler/249157,109,"Dead Leg , Ill ,",2022
869,Rubén Vargas,https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886,33,"Ligament Injury , Tonsillitis , Corona virus , Influenza ,",2022
870,André Hahn,https://www.transfermarkt.com/andre-hahn/profil/spieler/42783,7,"Influenza ,",2022
871,Noah Joel Sarenren Bazee,https://www.transfermarkt.com/noah-joel-sarenren-bazee/profil/spieler/283001,340,"Cruciate Ligament Rupture , Knee Injury ,",2022
872,Daniel Caligiuri,https://www.transfermarkt.com/daniel-caligiuri/profil/spieler/38410,17,"Corona virus , Corona virus ,",2022
873,Mergim Berisha,https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924,117,"Thigh Muscle Strain , Tear in the abductor muscle , Thigh Muscle Strain ,",2022
874,Ricardo Pepi,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207,2,"Fitness ,",2022
875,Kelvin Yeboah,https://www.transfermarkt.com/kelvin-yeboah/profil/spieler/589737,17,"Corona virus ,",2022
876,Florian Niederlechner,https://www.transfermarkt.com/florian-niederlechner/profil/spieler/152963,71,"Corona virus , Metatarsal bone bruise , Ankle Injury , Groin Surgery ,",2022
877,Marvin Schwäbe,https://www.transfermarkt.com/marvin-schwabe/profil/spieler/160929,7,"Corona virus ,",2022
878,Timo Horn,https://www.transfermarkt.com/timo-horn/profil/spieler/84938,45,"Influenza , Knee Injury ,",2022
879,Julian Roloff,https://www.transfermarkt.com/julian-roloff/profil/spieler/453757,9,"Calf Strain ,",2022
880,Timo Hübers,https://www.transfermarkt.com/timo-hubers/profil/spieler/236981,7,"Corona virus ,",2022
881,Jeff Chabot,https://www.transfermarkt.com/jeff-chabot/profil/spieler/303219,10,"Corona virus ,",2022
882,Jonas Hector,https://www.transfermarkt.com/jonas-hector/profil/spieler/108537,18,"Corona virus , Ill ,",2022
883,Benno Schmitz,https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,24,"Hamstring Injury ,",2022
884,Georg Strauch,https://www.transfermarkt.com/georg-strauch/profil/spieler/522077,257,"Knee Surgery ,",2022
885,Ellyes Skhiri,https://www.transfermarkt.com/ellyes-skhiri/profil/spieler/290587,136,"Thigh Problems , Ill , Knee Injury , Thigh Problems , Ill ,",2022
886,Dejan Ljubicic,https://www.transfermarkt.com/dejan-ljubicic/profil/spieler/287188,4,"Ill ,",2022
887,Denis Huseinbasic,https://www.transfermarkt.com/denis-huseinbasic/profil/spieler/678479,15,"Ankle Injury ,",2022
888,Joshua Schwirten,https://www.transfermarkt.com/joshua-schwirten/profil/spieler/598575,80,"Corona virus , Ankle Injury , Ankle Injury , Ill , Ankle Injury ,",2022
889,Florian Kainz,https://www.transfermarkt.com/florian-kainz/profil/spieler/106270,22,"Corona virus , Corona virus ,",2022
890,Jan Thielmann,https://www.transfermarkt.com/jan-thielmann/profil/spieler/472249,112,"Ligament Injury , Ill , Ill ,",2022
891,Dimitrios Limnios,https://www.transfermarkt.com/dimitrios-limnios/profil/spieler/324344,714,"Cruciate Ligament Rupture , Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2022
892,Steffen Tigges,https://www.transfermarkt.com/steffen-tigges/profil/spieler/296879,150,"Fracture-dislocation of the ankle , Muscle Injury ,",2022
893,Davie Selke,https://www.transfermarkt.com/davie-selke/profil/spieler/178459,74,"Thigh Problems , Concussion , Corona virus , Fractured Rib , Concussion ,",2022
894,Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,21,"Corona virus , Cold ,",2022
895,Sargis Adamyan,https://www.transfermarkt.com/sargis-adamyan/profil/spieler/125614,34,"Torn Muscle Fibre , Torn Muscle Fibre ,",2022
896,Florian Dietz,https://www.transfermarkt.com/florian-dietz/profil/spieler/283871,171,"Shoulder Injury ,",2022
898,Sebastian Andersson,https://www.transfermarkt.com/sebastian-andersson/profil/spieler/147573,87,"Corona virus ,",2022
899,Oliver Christensen,https://www.transfermarkt.com/oliver-christensen/profil/spieler/471936,36,"Muscular problems , Corona virus ,",2022
900,Rune Jarstein,https://www.transfermarkt.com/rune-jarstein/profil/spieler/24112,62,"Knee Surgery ,",2022
901,Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,38,"Corona virus , Hamstring Injury ,",2022
902,Márton Dárdai,https://www.transfermarkt.com/marton-dardai/profil/spieler/432281,134,"Influenza , Thigh Problems , Ankle Injury , Muscle Injury , Ill , Muscular problems , Torn Muscle Fibre , Ankle Injury , Influenza ,",2022
903,Linus Gechter,https://www.transfermarkt.com/linus-gechter/profil/spieler/692734,46,"Infection , Corona virus , Muscular problems ,",2022
904,Filip Uremovic,https://www.transfermarkt.com/filip-uremovic/profil/spieler/325887,6,"Muscle Injury , Muscle Injury ,",2022
905,Dedryck Boyata,https://www.transfermarkt.com/dedryck-boyata/profil/spieler/88262,56,"Infection , Ligament Injury , Corona virus , Hamstring Injury , Muscular problems ,",2022
906,Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,4,"Corona virus ,",2022
907,Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,43,"Muscular problems , Corona virus , Muscular problems , Adductor problems ,",2022
908,Deyovaisio Zeefuik,https://www.transfermarkt.com/deyovaisio-zeefuik/profil/spieler/338032,6,"Corona virus ,",2022
909,Peter Pekarik,https://www.transfermarkt.com/peter-pekarik/profil/spieler/51100,8,"Corona virus , Corona virus ,",2022
910,Lucas Tousart,https://www.transfermarkt.com/lucas-tousart/profil/spieler/353948,8,"Corona virus , Corona virus ,",2022
911,Tolga Cigerci,https://www.transfermarkt.com/tolga-cigerci/profil/spieler/94199,90,"Unknown Injury , Unknown Injury , Muscle Injury , Unknown Injury , Unknown Injury , Muscle Injury ,",2022
912,Suat Serdar,https://www.transfermarkt.com/suat-serdar/profil/spieler/261905,17,"Corona virus , Ill ,",2022
913,Vladimir Darida,https://www.transfermarkt.com/vladimir-darida/profil/spieler/179643,23,"Corona virus , Hamstring Injury ,",2022
914,Kevin-Prince Boateng,https://www.transfermarkt.com/kevin-prince-boateng/profil/spieler/16922,58,"Back trouble , Muscular problems , Corona virus , Abdominal Influenza , Knee Problems , Back trouble , Back trouble ,",2022
916,Dodi Lukébakio,https://www.transfermarkt.com/dodi-lukebakio/profil/spieler/303259,12,"Corona virus ,",2022
917,Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009,14,"Cold , Dead Leg ,",2022
918,Kelian Nsona,https://www.transfermarkt.com/kelian-nsona/profil/spieler/569368,364,"Cruciate Ligament Rupture ,",2022
919,Jessic Ngankam,https://www.transfermarkt.com/jessic-ngankam/profil/spieler/448177,283,"Fitness , Cruciate Ligament Rupture , Fitness ,",2022
920,Wilfried Kanga,https://www.transfermarkt.com/wilfried-kanga/profil/spieler/395523,66,"Minor Knock , Ligament Injury , Hamstring Injury , Minor Knock ,",2022
922,Stevan Jovetic,https://www.transfermarkt.com/stevan-jovetic/profil/spieler/46104,182,"Torn Muscle Fibre , Muscular problems , Calf Problems , Corona virus , Torn Muscle Fibre , Muscular problems , Calf Problems , Corona virus ,",2022
924,Derry Scherhant,https://www.transfermarkt.com/derry-scherhant/profil/spieler/820957,13,"Corona virus ,",2022
925,Jiri Pavlenka,https://www.transfermarkt.com/jiri-pavlenka/profil/spieler/260053,81,"Back trouble ,",2022
926,Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,6,"Corona virus ,",2022
927,Dudu,https://www.transfermarkt.com/dudu/profil/spieler/369258,141,"Fitness , Metatarsal Fracture , Concussion ,",2022
928,Louis Lord,https://www.transfermarkt.com/louis-lord/profil/spieler/572891,180,"Collarbone fracture ,",2022
929,Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,67,"Abdominal Strain , Thigh Problems , Corona virus , Corona virus ,",2022
930,Amos Pieper,https://www.transfermarkt.com/amos-pieper/profil/spieler/334221,13,"Ill , Ankle Injury ,",2022
931,Niklas Stark,https://www.transfermarkt.com/niklas-stark/profil/spieler/162434,28,"Bone buckling , Corona virus , Adductor problems ,",2022
932,Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,91,"Torn Muscle Fibre , Calf Problems , groin strain , Corona virus , Muscle Injury , Corona virus ,",2022
933,Fabio Chiarodia,https://www.transfermarkt.com/fabio-chiarodia/profil/spieler/724104,14,"Corona virus ,",2022
934,Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,69,"Torn muscle bundle , Corona virus , Corona virus , Quarantine , Quarantine ,",2022
935,Felix Agu,https://www.transfermarkt.com/felix-agu/profil/spieler/393512,73,"Patella problems , Calf Problems , Muscle Injury ,",2022
936,Nicolai Rapp,https://www.transfermarkt.com/nicolai-rapp/profil/spieler/185427,46,"Corona virus , Calf muscle strain ,",2022
937,Christian Groß,https://www.transfermarkt.com/christian-gross/profil/spieler/58396,53,"Fitness , Corona virus , Knee Surgery ,",2022
938,Tom Berger,https://www.transfermarkt.com/tom-berger/profil/spieler/471888,285,"Knee Surgery ,",2022
939,Jens Stage,https://www.transfermarkt.com/jens-stage/profil/spieler/289835,76,"Unknown Injury , Unknown Injury , Hip Injury ,",2022
940,Jean Manuel Mbom,https://www.transfermarkt.com/jean-manuel-mbom/profil/spieler/335003,254,"Achilles tendon rupture , Corona virus ,",2022
941,Romano Schmid,https://www.transfermarkt.com/romano-schmid/profil/spieler/346853,10,"Minor Knock ,",2022
942,Leonardo Bittencourt,https://www.transfermarkt.com/leonardo-bittencourt/profil/spieler/93844,120,"Corona virus , Infection , Medial Collateral Ligament Injury , Corona virus ,",2022
943,Niklas Schmidt,https://www.transfermarkt.com/niklas-schmidt/profil/spieler/275249,18,"Corona virus ,",2022
944,Eren Dinkci,https://www.transfermarkt.com/eren-dinkci/profil/spieler/645774,45,"Corona virus , Muscular problems , Muscular problems ,",2022
945,Niclas Füllkrug,https://www.transfermarkt.com/niclas-fullkrug/profil/spieler/75489,14,"Corona virus ,",2022
946,Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,11,"Corona virus ,",2022
947,Oliver Burke,https://www.transfermarkt.com/oliver-burke/profil/spieler/341317,47,"Heel Bone Injury ,",2022
948,Nick Woltemade,https://www.transfermarkt.com/nick-woltemade/profil/spieler/455661,97,"Foot surgery , Back trouble ,",2022
949,Alexander Schwolow,https://www.transfermarkt.com/alexander-schwolow/profil/spieler/93763,188,"Muscle Injury , Corona virus , Muscle Injury ,",2022
950,Ralf Fährmann,https://www.transfermarkt.com/ralf-fahrmann/profil/spieler/39015,46,"Knock , Corona virus ,",2022
951,Michael Langer,https://www.transfermarkt.com/michael-langer/profil/spieler/19114,223,"Cruciate Ligament Rupture , Concussion ,",2022
952,Malick Thiaw,https://www.transfermarkt.com/malick-thiaw/profil/spieler/521964,29,"Knee Problems , Thigh Problems , Hamstring Injury ,",2022
953,Moritz Jenz,https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245,41,"Thigh Problems ,",2022
954,Leo Greiml,https://www.transfermarkt.com/leo-greiml/profil/spieler/434110,252,"Cruciate Ligament Rupture ,",2022
955,Maya Yoshida,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,104,"Thigh Problems , Bruised Knee , Thigh Problems , Bruised Knee ,",2022
956,Marcin Kaminski,https://www.transfermarkt.com/marcin-kaminski/profil/spieler/129358,18,"Corona virus ,",2022
957,Thomas Ouwejan,https://www.transfermarkt.com/thomas-ouwejan/profil/spieler/241477,56,"Calf Problems , Muscular problems ,",2022
959,Kerim Calhanoglu,https://www.transfermarkt.com/kerim-calhanoglu/profil/spieler/553905,24,"Muscular problems , Muscular problems ,",2022
960,Joey Müller,https://www.transfermarkt.com/joey-muller/profil/spieler/452054,7,"Quarantine ,",2022
961,Cédric Brunner,https://www.transfermarkt.com/cedric-brunner/profil/spieler/147038,31,"Head Injury ,",2022
962,Mehmet Aydin,https://www.transfermarkt.com/mehmet-aydin/profil/spieler/472242,91,"Hamstring Injury ,",2022
963,Florian Flick,https://www.transfermarkt.com/florian-flick/profil/spieler/596881,8,"Flesh Wound ,",2022
965,Rodrigo Zalazar,https://www.transfermarkt.com/rodrigo-zalazar/profil/spieler/606752,7,"Bruised Foot ,",2022
966,Danny Latza,https://www.transfermarkt.com/danny-latza/profil/spieler/39025,176,"Bruised Ankle , Corona virus , Appendectomy , Muscle Injury , Bruise , Knee Injury ,",2022
967,Nassim Boujellab,https://www.transfermarkt.com/nassim-boujellab/profil/spieler/346332,42,"Muscle Injury , Back trouble ,",2022
968,Dominick Drexler,https://www.transfermarkt.com/dominick-drexler/profil/spieler/53400,60,"Corona virus , Muscular problems , Flesh Wound , Knee Problems ,",2022
969,Blendi Idrizi,https://www.transfermarkt.com/blendi-idrizi/profil/spieler/283141,58,"Bruised Knee ,",2022
970,Marius Bülter,https://www.transfermarkt.com/marius-bulter/profil/spieler/116088,14,"Infection ,",2022
971,Andreas Ivan,https://www.transfermarkt.com/andreas-ivan/profil/spieler/200041,14,"Ankle Injury ,",2022
972,Kenan Karaman,https://www.transfermarkt.com/kenan-karaman/profil/spieler/119557,26,"Corona virus , Fractured Finger , Corona virus , Fractured Finger ,",2022
974,Jordan Larsson,https://www.transfermarkt.com/jordan-larsson/profil/spieler/308552,67,"Muscle Injury , Muscle Injury ,",2022
975,Michael Frey,https://www.transfermarkt.com/michael-frey/profil/spieler/147043,26,"Knee Injury , Knee Injury ,",2022
976,Simon Terodde,https://www.transfermarkt.com/simon-terodde/profil/spieler/36284,43,"Corona virus , Muscle Injury ,",2022
977,Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,15,"Cold , Corona virus , Rest ,",2022
978,Michael Esser,https://www.transfermarkt.com/michael-esser/profil/spieler/61989,18,"Corona virus , Knee Injury ,",2022
979,Paul Grave,https://www.transfermarkt.com/paul-grave/profil/spieler/452192,185,"Shoulder Injury , Shoulder Injury ,",2022
980,Erhan Masovic,https://www.transfermarkt.com/erhan-masovic/profil/spieler/343959,11,"Minor Knock , Corona virus ,",2022
983,Vasilios Lampropoulos,https://www.transfermarkt.com/vasilios-lampropoulos/profil/spieler/63489,26,"Unknown Injury , Corona virus , Unknown Injury , Corona virus ,",2022
984,Danilo Soares,https://www.transfermarkt.com/danilo-soares/profil/spieler/154396,17,"Hip problems , Corona virus ,",2022
985,Jannes Horn,https://www.transfermarkt.com/jannes-horn/profil/spieler/231586,161,"Hip Injury ,",2022
986,Konstantinos Stafylidis,https://www.transfermarkt.com/konstantinos-stafylidis/profil/spieler/148967,33,"Overstretching , Knee Problems , Corona virus , Bruise , Minor Knock ,",2022
987,Jordi Osei-Tutu,https://www.transfermarkt.com/jordi-osei-tutu/profil/spieler/397099,169,"Ankle Injury , Hamstring Injury ,",2022
988,Saidy Janko,https://www.transfermarkt.com/saidy-janko/profil/spieler/196435,53,"Corona virus , Hamstring Injury , Corona virus ,",2022
989,Cristian Gamboa,https://www.transfermarkt.com/cristian-gamboa/profil/spieler/121686,112,"Corona virus , Arm Injury , Corona virus , Arm Injury ,",2022
990,Jacek Goralski,https://www.transfermarkt.com/jacek-goralski/profil/spieler/199297,27,"Disrupted Calf Muscle ,",2022
991,Anthony Losilla,https://www.transfermarkt.com/anthony-losilla/profil/spieler/111266,7,"Corona virus ,",2022
992,Patrick Osterhage,https://www.transfermarkt.com/patrick-osterhage/profil/spieler/443331,18,"Cold , Corona virus , Cold ,",2022
993,Pierre Kunde,https://www.transfermarkt.com/pierre-kunde/profil/spieler/339829,62,"Corona virus , Sprain , Corona virus , Sprain ,",2022
994,Philipp Förster,https://www.transfermarkt.com/philipp-forster/profil/spieler/179635,99,"Gastric problems , Fitness , Corona virus , Cold , Infection ,",2022
995,Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,40,"Muscular problems , Corona virus , Cold , Influenza , Groin Surgery ,",2022
996,Christopher Antwi-Adjei,https://www.transfermarkt.com/christopher-antwi-adjei/profil/spieler/289182,15,"Cold , Adductor problems , Muscular problems ,",2022
997,Takuma Asano,https://www.transfermarkt.com/takuma-asano/profil/spieler/245744,106,"Quarantine , Pulled hamstring at the adductors , Quarantine , Pulled hamstring at the adductors ,",2022
998,Simon Zoller,https://www.transfermarkt.com/simon-zoller/profil/spieler/79967,200,"Fitness , Cruciate Ligament Rupture ,",2022
999,Lys Mousset,https://www.transfermarkt.com/lys-mousset/profil/spieler/291422,120,"Knock , Sprain , Knock ,",2022
1000,Moritz Broschinski,https://www.transfermarkt.com/moritz-broschinski/profil/spieler/406973,158,"Problems with the hip flexor , Problems with the hip flexor ,",2022
1001,Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,104,"Lumbar Vertebra Fracture , Corona virus , Lumbar Vertebra Fracture , Lumbar Vertebra Fracture , Corona virus , Lumbar Vertebra Fracture ,",2022
1002,Salvatore Sirigu,https://www.transfermarkt.com/salvatore-sirigu/profil/spieler/25508,13,"Unknown Injury , Flu ,",2022
1003,Valerio Boffelli,https://www.transfermarkt.com/valerio-boffelli/profil/spieler/809986,11,"Corona virus ,",2022
1004,Min-jae Kim,https://www.transfermarkt.com/min-jae-kim/profil/spieler/503482,64,"Arch pain , Calf muscle strain , Abdominal Influenza ,",2022
1005,Amir Rrahmani,https://www.transfermarkt.com/amir-rrahmani/profil/spieler/257732,3,"Quarantine ,",2022
1006,Leo Østigård,https://www.transfermarkt.com/leo-ostigard/profil/spieler/367284,2,"Unknown Injury ,",2022
1007,Juan Jesus,https://www.transfermarkt.com/juan-jesus/profil/spieler/121985,2,"Knee Problems ,",2022
1008,Mathías Olivera,https://www.transfermarkt.com/mathias-olivera/profil/spieler/376514,68,"Knee Injury , Calf Problems , Muscle Injury , Unknown Injury ,",2022
1009,Mário Rui,https://www.transfermarkt.com/mario-rui/profil/spieler/87884,22,"Corona virus , Muscle Fatigue , Muscle Fatigue ,",2022
1010,Giovanni Di Lorenzo,https://www.transfermarkt.com/giovanni-di-lorenzo/profil/spieler/169880,74,"Knee Injury , Knee Injury ,",2022
1011,Alessandro Zanoli,https://www.transfermarkt.com/alessandro-zanoli/profil/spieler/397225,24,"Corona virus ,",2022
1012,Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,18,"Muscle Injury , Muscle Injury , Muscle Injury , Muscle Injury ,",2022
1013,Stanislav Lobotka,https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735,107,"Biceps femoris muscle injury , Biceps femoris muscle injury , Quarantine , Dead Leg , Muscle Injury , Biceps femoris muscle injury , Biceps femoris muscle injury , Quarantine ,",2022
1014,Diego Demme,https://www.transfermarkt.com/diego-demme/profil/spieler/82070,75,"Quarantine , Corona virus , Fitness , Medial Collateral Ligament Knee Injury ,",2022
1015,Frank Anguissa,https://www.transfermarkt.com/frank-anguissa/profil/spieler/354361,53,"Thigh Problems , Thigh Problems , Tear in the abductor muscle , Tear in the abductor muscle ,",2022
1016,Piotr Zielinski,https://www.transfermarkt.com/piotr-zielinski/profil/spieler/181136,32,"Corona virus , Bronchitis , Unknown Injury , Dead Leg ,",2022
1017,Eljif Elmas,https://www.transfermarkt.com/eljif-elmas/profil/spieler/400489,14,"Biceps femoris muscle injury , Corona virus , Shin bone bruise ,",2022
1018,Khvicha Kvaratskhelia,https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670,15,"Muscle Injury ,",2022
1019,Hirving Lozano,https://www.transfermarkt.com/hirving-lozano/profil/spieler/316889,130,"Shoulder Injury , Shoulder Injury , Corona virus , Toothache , Head Injury ,",2022
1020,Matteo Politano,https://www.transfermarkt.com/matteo-politano/profil/spieler/165895,20,"Calf Injury , Quarantine , Corona virus ,",2022
1022,Victor Osimhen,https://www.transfermarkt.com/victor-osimhen/profil/spieler/401923,74,"Muscular problems , Corona virus , Cheekbone Fracture , Calf Strain ,",2022
1023,André Onana,https://www.transfermarkt.com/andre-onana/profil/spieler/234509,150,"Groin Injury , Groin Injury ,",2022
1024,Samir Handanovic,https://www.transfermarkt.com/samir-handanovic/profil/spieler/28021,5,"Contracture ,",2022
1025,Gabriel Brazão,https://www.transfermarkt.com/gabriel-brazao/profil/spieler/371247,564,"Cruciate Ligament Rupture , Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2022
1026,Alex Cordaz,https://www.transfermarkt.com/alex-cordaz/profil/spieler/16633,13,"Corona virus ,",2022
1027,Alessandro Bastoni,https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853,33,"Calf Injury , Ankle problems , Abdominal Influenza , Muscle Fatigue , Muscle Fatigue ,",2022
1028,Milan Skriniar,https://www.transfermarkt.com/milan-skriniar/profil/spieler/204069,35,"Muscle Injury ,",2022
1029,Stefan de Vrij,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196,120,"Unknown Injury , Calf Injury , Muscle Fatigue , Unknown Injury , Calf Injury , Muscle Fatigue ,",2022
1030,Francesco Acerbi,https://www.transfermarkt.com/francesco-acerbi/profil/spieler/131075,59,"Hamstring Injury , Hamstring Injury ,",2022
1031,Dalbert,https://www.transfermarkt.com/dalbert/profil/spieler/312862,65,"Distortion of the ankle , Knee Injury , Thigh Problems ,",2022
1032,Matteo Darmian,https://www.transfermarkt.com/matteo-darmian/profil/spieler/54906,46,"Hamstring Injury , Hamstring Injury ,",2022
1033,Mattia Zanotti,https://www.transfermarkt.com/mattia-zanotti/profil/spieler/582353,170,"Unknown Injury , Unknown Injury ,",2022
1034,Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,22,"Calf Problems ,",2022
1035,Nicolò Barella,https://www.transfermarkt.com/nicolo-barella/profil/spieler/255942,4,"Bruised Knee ,",2022
1036,Henrikh Mkhitaryan,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,62,"Hamstring Injury , Corona virus , Hamstring Injury , Corona virus ,",2022
1037,Roberto Gagliardini,https://www.transfermarkt.com/roberto-gagliardini/profil/spieler/197471,92,"Foot Injury , Sideband injury , Foot Injury , Sideband injury ,",2022
1038,Raoul Bellanova,https://www.transfermarkt.com/raoul-bellanova/profil/spieler/357992,32,"Unknown Injury , Unknown Injury , Corona virus , Unknown Injury ,",2022
1039,Robin Gosens,https://www.transfermarkt.com/robin-gosens/profil/spieler/273132,258,"Adductor problems , Hamstring Injury , Hamstring Injury , Foot Injury , Adductor problems , Hamstring Injury ,",2022
